# Метеостанция Берлин / Темпельхоф, Германия, WMO_ID=10384, выборка с 01.01.2012 по 30.07.2012, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=10384&lang=ru
#
"Местное время в Берлине / Темпельхофе";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"21.06.2012 14:00";"15.6";"755.3";"759.7";"";"88";"Ветер, дующий с северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.6";"2.0";"6";"";"";"";"";
"21.06.2012 11:00";"14.3";"755.6";"759.9";"";"94";"Ветер, дующий с северо-северо-востока";"4";"";"";"";" ";"";"";"13.3";"";"";"";"";"";"";"";"13.4";"";"";"";"";"";"";
"21.06.2012 08:00";"13.4";"755.4";"759.8";"";"96";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"13.3";"15.2";"";"";"";"";"";"";"12.8";"5.0";"12";"";"";"";"";
"21.06.2012 05:00";"13.8";"755.5";"759.9";"";"94";"Ветер, дующий с северо-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.8";"";"";"";"";"";"";
"21.06.2012 02:00";"13.7";"756.2";"760.6";"";"94";"Ветер, дующий с северо-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.8";"0.9";"6";"";"";"";"";
"20.06.2012 23:00";"14.1";"756.8";"761.2";"";"96";"Ветер, дующий с северо-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.5";"";"";"";"";"";"";
"20.06.2012 20:00";"15.2";"756.8";"761.2";"";"96";"Ветер, дующий с востоко-северо-востока";"4";"";"";"";" ";"";"";"15.2";"17.0";"";"";"";"";"";"";"14.5";"5.0";"12";"";"";"";"";
"20.06.2012 17:00";"15.8";"757.1";"761.5";"";"93";"Ветер, дующий с востоко-северо-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.7";"";"";"";"";"";"";
"20.06.2012 14:00";"16.4";"757.8";"762.2";"";"89";"Ветер, дующий с востоко-северо-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.6";"1.0";"6";"";"";"";"";
"20.06.2012 11:00";"17.0";"757.6";"761.9";"";"85";"Ветер, дующий с востоко-северо-востока";"5";"";"";"";" ";"";"";"15.3";"";"";"";"";"";"";"";"14.5";"";"";"";"";"";"";
"20.06.2012 08:00";"16.2";"757.7";"762.1";"";"88";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"15.3";"21.8";"";"";"";"";"";"";"14.2";"8.0";"12";"";"";"";"";
"20.06.2012 05:00";"15.4";"758.3";"762.7";"";"91";"Ветер, дующий с востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.0";"";"";"";"";"";"";
"20.06.2012 02:00";"17.4";"759.9";"764.2";"";"81";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.1";"0.4";"6";"";"";"";"";
"19.06.2012 23:00";"18.4";"759.9";"764.2";"";"74";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.7";"";"";"";"";"";"";
"19.06.2012 20:00";"21.7";"759.7";"764.0";"";"52";"Ветер, дующий с востоко-юго-востока";"4";"";"";"";" ";"";"";"15.8";"25.0";"";"";"";"";"";"";"11.5";"Осадков нет";"12";"";"";"";"";
"19.06.2012 17:00";"23.6";"760.7";"765.0";"";"41";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"";"";"";"";"";"";
"19.06.2012 14:00";"23.0";"761.6";"765.8";"";"40";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"Осадков нет";"6";"";"";"";"";
"19.06.2012 11:00";"20.2";"762.4";"766.8";"";"48";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"12.9";"";"";"";"";"";"";"";"8.9";"";"";"";"";"";"";
"19.06.2012 08:00";"15.7";"762.1";"766.5";"";"73";"Ветер, дующий с северо-северо-запада";"2";"";"";"";" ";"";"";"12.9";"24.8";"";"";"";"";"";"";"10.9";"Осадков нет";"12";"";"";"";"";
"19.06.2012 05:00";"13.2";"761.8";"766.2";"";"82";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.2";"";"";"";"";"";"";
"19.06.2012 02:00";"14.3";"760.7";"765.2";"";"76";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"Осадков нет";"6";"";"";"";"";
"18.06.2012 23:00";"19.0";"758.7";"763.0";"";"60";"Ветер, дующий с северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.1";"";"";"";"";"";"";
"18.06.2012 20:00";"24.4";"755.1";"759.3";"";"69";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"18.8";"31.8";"";"";"";"";"";"";"18.4";"3.0";"12";"";"";"";"";
"18.06.2012 17:00";"30.8";"754.4";"758.6";"";"40";"Ветер, дующий с юга";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.7";"";"";"";"";"";"";
"18.06.2012 14:00";"28.8";"755.5";"759.7";"";"45";"Ветер, дующий с юго-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.7";"Осадков нет";"6";"";"";"";"";
"18.06.2012 11:00";"25.7";"758.0";"762.2";"";"51";"Ветер, дующий с юго-востока";"4";"";"";"";" ";"";"";"12.5";"";"";"";"";"";"";"";"14.7";"";"";"";"";"";"";
"18.06.2012 08:00";"18.7";"759.8";"764.1";"";"64";"Ветер, дующий с востоко-юго-востока";"4";"";"";"";" ";"";"";"12.5";"22.9";"";"";"";"";"";"";"11.7";"Осадков нет";"12";"";"";"";"";
"18.06.2012 05:00";"13.1";"760.9";"765.3";"";"87";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"18.06.2012 02:00";"14.1";"761.8";"766.3";"";"77";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.2";"Осадков нет";"6";"";"";"";"";
"17.06.2012 23:00";"16.6";"762.2";"766.6";"";"67";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.4";"";"";"";"";"";"";
"17.06.2012 20:00";"22.9";"761.8";"766.1";"";"38";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"15.7";"24.2";"";"";"";"";"";"";"7.8";"Осадков нет";"12";"";"";"";"";
"17.06.2012 17:00";"23.0";"761.7";"766.0";"";"40";"Ветер, дующий с западо-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.6";"";"";"";"";"";"";
"17.06.2012 14:00";"22.3";"761.7";"766.0";"";"44";"Ветер, дующий с юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"Осадков нет";"6";"";"";"";"";
"17.06.2012 11:00";"19.2";"761.6";"766.0";"";"64";"Ветер, дующий с юго-запада";"4";"";"";"";" ";"";"";"14.7";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
"17.06.2012 08:00";"15.7";"760.6";"765.0";"";"76";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"14.7";"19.0";"";"";"";"";"";"";"11.4";"Следы осадков";"12";"";"";"";"";
"17.06.2012 05:00";"15.1";"759.4";"763.8";"";"75";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.8";"";"";"";"";"";"";
"17.06.2012 02:00";"17.2";"758.0";"762.4";"";"72";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.2";"Следы осадков";"6";"";"";"";"";
"16.06.2012 23:00";"18.3";"758.0";"762.4";"";"76";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.0";"";"";"";"";"";"";
"16.06.2012 20:00";"18.9";"757.4";"761.7";"";"77";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"17.1";"22.1";"";"";"";"";"";"";"14.8";"6.0";"12";"";"";"";"";
"16.06.2012 17:00";"19.3";"757.7";"762.1";"";"76";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.9";"";"";"";"";"";"";
"16.06.2012 14:00";"20.7";"757.5";"761.8";"";"84";"Ветер, дующий с юго-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.9";"6.0";"6";"";"";"";"";
"16.06.2012 11:00";"19.9";"757.2";"761.5";"";"82";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"15.8";"";"";"";"";"";"";"";"16.7";"";"";"";"";"";"";
"16.06.2012 08:00";"17.1";"758.0";"762.4";"";"88";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"15.8";"21.5";"";"";"";"";"";"";"15.1";"1.0";"12";"";"";"";"";
"16.06.2012 05:00";"16.3";"757.3";"761.6";"";"81";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.0";"";"";"";"";"";"";
"16.06.2012 02:00";"17.7";"757.6";"761.9";"";"72";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.5";"Следы осадков";"6";"";"";"";"";
"15.06.2012 23:00";"20.5";"757.0";"761.3";"";"56";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"15.06.2012 20:00";"21.5";"757.7";"762.0";"";"50";"Ветер, дующий с юго-востока";"4";"";"";"";" ";"";"";"14.8";"22.4";"";"";"";"";"";"";"10.7";"Следы осадков";"12";"";"";"";"";
"15.06.2012 17:00";"22.1";"758.8";"763.0";"";"44";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"15.06.2012 14:00";"21.6";"759.5";"763.8";"";"44";"Ветер, дующий с юго-юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.9";"Осадков нет";"6";"";"";"";"";
"15.06.2012 11:00";"19.4";"760.2";"764.6";"";"53";"Ветер, дующий с юго-востока";"5";"";"";"";" ";"";"";"11.5";"";"";"";"";"";"";"";"9.6";"";"";"";"";"";"";
"15.06.2012 08:00";"14.8";"761.0";"765.4";"";"71";"Ветер, дующий с юго-юго-востока";"4";"";"";"";" ";"";"";"11.5";"16.4";"";"";"";"";"";"";"9.7";"Осадков нет";"12";"";"";"";"";
"15.06.2012 05:00";"12.0";"761.0";"765.4";"";"86";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"";"";"";"";"";"";
"15.06.2012 02:00";"13.0";"761.0";"765.4";"";"79";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.5";"Осадков нет";"6";"";"";"";"";
"14.06.2012 23:00";"13.8";"760.7";"765.2";"";"74";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"";"";"";"";"";"";
"14.06.2012 20:00";"16.4";"760.2";"764.6";"";"53";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"13.3";"18.0";"";"";"";"";"";"";"6.8";"Следы осадков";"12";"";"";"";"";
"14.06.2012 17:00";"17.2";"760.1";"764.5";"";"49";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.4";"";"";"";"";"";"";
"14.06.2012 14:00";"16.9";"760.4";"764.8";"";"49";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.1";"Следы осадков";"6";"";"";"";"";
"14.06.2012 11:00";"14.5";"760.4";"764.8";"";"65";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"11.6";"";"";"";"";"";"";"";"8.0";"";"";"";"";"";"";
"14.06.2012 08:00";"13.3";"759.4";"763.9";"";"66";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"11.6";"18.4";"";"";"";"";"";"";"7.2";"Осадков нет";"12";"";"";"";"";
"14.06.2012 05:00";"12.2";"758.3";"762.8";"";"68";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.4";"";"";"";"";"";"";
"14.06.2012 02:00";"13.8";"757.7";"762.2";"";"58";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"Осадков нет";"6";"";"";"";"";
"13.06.2012 23:00";"16.3";"756.6";"761.0";"";"60";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.6";"";"";"";"";"";"";
"13.06.2012 20:00";"18.4";"755.2";"759.5";"";"59";"Ветер, дующий с северо-запада";"5";"";"";"";" ";"";"";"13.9";"21.0";"";"";"";"";"";"";"10.3";"Осадков нет";"12";"";"";"";"";
"13.06.2012 17:00";"20.5";"753.8";"758.0";"";"54";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.8";"";"";"";"";"";"";
"13.06.2012 14:00";"19.9";"753.2";"757.5";"";"60";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"Осадков нет";"6";"";"";"";"";
"13.06.2012 11:00";"15.8";"752.4";"756.8";"";"83";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"12.8";"";"";"";"";"";"";"";"12.9";"";"";"";"";"";"";
"13.06.2012 08:00";"14.4";"751.0";"755.4";"";"91";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"12.8";"19.8";"";"";"";"";"";"";"13.0";"0.2";"12";"";"";"";"";
"13.06.2012 05:00";"13.0";"749.5";"753.8";"";"94";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"13.06.2012 02:00";"14.2";"748.6";"753.0";"";"89";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"0.2";"6";"";"";"";"";
"12.06.2012 23:00";"16.3";"748.4";"752.7";"";"82";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.3";"";"";"";"";"";"";
"12.06.2012 20:00";"19.9";"747.3";"751.6";"";"61";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"15.9";"22.3";"";"";"";"";"";"";"12.1";"0.1";"12";"";"";"";"";
"12.06.2012 17:00";"20.1";"747.3";"751.6";"";"57";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.4";"";"";"";"";"";"";
"12.06.2012 14:00";"21.5";"747.2";"751.4";"";"46";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.5";"Осадков нет";"6";"";"";"";"";
"12.06.2012 11:00";"19.2";"747.4";"751.6";"";"63";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"14.3";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"12.06.2012 08:00";"15.9";"747.5";"751.9";"";"79";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"14.3";"20.4";"";"";"";"";"";"";"12.2";"0.1";"12";"";"";"";"";
"12.06.2012 05:00";"14.7";"747.5";"751.9";"";"85";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.2";"";"";"";"";"";"";
"12.06.2012 02:00";"15.8";"747.8";"752.2";"";"73";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"Следы осадков";"6";"";"";"";"";
"11.06.2012 23:00";"18.4";"748.2";"752.5";"";"48";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.3";"";"";"";"";"";"";
"11.06.2012 20:00";"20.5";"748.1";"752.4";"";"35";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"17.7";"22.5";"";"";"";"";"";"";"4.6";"Осадков нет";"12";"";"";"";"";
"11.06.2012 17:00";"21.5";"748.5";"752.8";"";"34";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"11.06.2012 14:00";"21.2";"749.0";"753.3";"";"34";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"Осадков нет";"6";"";"";"";"";
"11.06.2012 11:00";"21.3";"749.6";"753.9";"";"33";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"10.6";"";"";"";"";"";"";"";"4.4";"";"";"";"";"";"";
"11.06.2012 08:00";"17.6";"750.2";"754.5";"";"52";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"10.6";"20.0";"";"";"";"";"";"";"7.7";"Осадков нет";"12";"";"";"";"";
"11.06.2012 05:00";"10.8";"750.6";"755.0";"";"77";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.9";"";"";"";"";"";"";
"11.06.2012 02:00";"13.5";"750.9";"755.2";"";"60";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.0";"Осадков нет";"6";"";"";"";"";
"10.06.2012 23:00";"15.9";"751.4";"755.8";"";"50";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"10.06.2012 20:00";"20.0";"751.6";"755.9";"";"36";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"14.5";"21.6";"";"";"";"";"";"";"4.6";"Осадков нет";"12";"";"";"";"";
"10.06.2012 17:00";"20.5";"752.5";"756.8";"";"33";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.9";"";"";"";"";"";"";
"10.06.2012 14:00";"20.3";"753.8";"758.0";"";"33";"Ветер, дующий с западо-юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"Осадков нет";"6";"";"";"";"";
"10.06.2012 11:00";"18.4";"754.8";"759.2";"";"43";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"10.9";"";"";"";"";"";"";"";"5.5";"";"";"";"";"";"";
"10.06.2012 08:00";"14.5";"755.4";"759.8";"";"60";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"10.9";"20.1";"";"";"";"";"";"";"6.8";"Осадков нет";"12";"";"";"";"";
"10.06.2012 05:00";"11.7";"755.2";"759.7";"";"71";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.7";"";"";"";"";"";"";
"10.06.2012 02:00";"12.3";"755.2";"759.7";"";"65";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.9";"Осадков нет";"6";"";"";"";"";
"09.06.2012 23:00";"15.7";"755.4";"759.8";"";"50";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"09.06.2012 20:00";"20.1";"754.6";"758.8";"";"34";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"16.9";"23.3";"";"";"";"";"";"";"3.7";"Следы осадков";"12";"";"";"";"";
"09.06.2012 17:00";"21.8";"754.0";"758.2";"";"30";"Ветер, дующий с запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.3";"";"";"";"";"";"";
"09.06.2012 14:00";"21.6";"754.2";"758.5";"";"33";"Ветер, дующий с юго-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"Следы осадков";"6";"";"";"";"";
"09.06.2012 11:00";"20.3";"754.7";"759.0";"";"44";"Ветер, дующий с западо-юго-запада";"6";"";"";"";" ";"";"";"14.0";"";"";"";"";"";"";"";"7.8";"";"";"";"";"";"";
"09.06.2012 08:00";"16.9";"754.6";"758.9";"";"65";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"14.0";"23.0";"";"";"";"";"";"";"10.2";"Осадков нет";"12";"";"";"";"";
"09.06.2012 05:00";"14.3";"753.7";"758.0";"";"76";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"09.06.2012 02:00";"15.4";"753.4";"757.7";"";"70";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.9";"Осадков нет";"6";"";"";"";"";
"08.06.2012 23:00";"19.2";"752.2";"756.5";"";"54";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"08.06.2012 20:00";"23.0";"750.9";"755.1";"";"44";"Ветер, дующий с юго-запада";"4";"";"";"";" ";"";"";"18.0";"25.1";"";"";"";"";"";"";"10.1";"Следы осадков";"12";"";"";"";"";
"08.06.2012 17:00";"23.5";"750.2";"754.4";"";"50";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"08.06.2012 14:00";"24.6";"750.4";"754.6";"";"42";"Ветер, дующий с запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.9";"Осадков нет";"6";"";"";"";"";
"08.06.2012 11:00";"21.6";"750.0";"754.3";"";"60";"Ветер, дующий с запада";"6";"";"";"";" ";"";"";"15.3";"";"";"";"";"";"";"";"13.5";"";"";"";"";"";"";
"08.06.2012 08:00";"18.0";"748.8";"753.1";"";"84";"Ветер, дующий с западо-юго-запада";"4";"";"";"";" ";"";"";"15.3";"19.8";"";"";"";"";"";"";"15.3";"0.9";"12";"";"";"";"";
"08.06.2012 05:00";"15.4";"747.8";"752.2";"";"91";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.0";"";"";"";"";"";"";
"08.06.2012 02:00";"16.4";"749.0";"753.2";"";"86";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.1";"0.4";"6";"";"";"";"";
"07.06.2012 23:00";"17.9";"749.2";"753.4";"";"74";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.3";"";"";"";"";"";"";
"07.06.2012 20:00";"19.8";"749.6";"753.9";"";"65";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"14.4";"21.1";"";"";"";"";"";"";"13.1";"Следы осадков";"12";"";"";"";"";
"07.06.2012 17:00";"20.2";"750.3";"754.6";"";"60";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
"07.06.2012 14:00";"19.7";"751.4";"755.6";"";"61";"Ветер, дующий с юго-юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"Следы осадков";"6";"";"";"";"";
"07.06.2012 11:00";"18.4";"752.0";"756.2";"";"65";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"11.7";"";"";"";"";"";"";"";"11.6";"";"";"";"";"";"";
"07.06.2012 08:00";"14.4";"752.3";"756.7";"";"84";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"11.7";"14.4";"";"";"";"";"";"";"11.7";"0.3";"12";"";"";"";"";
"07.06.2012 05:00";"12.7";"751.7";"756.2";"";"89";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"07.06.2012 02:00";"11.9";"751.7";"756.2";"";"85";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.5";"0.3";"6";"";"";"";"";
"06.06.2012 23:00";"12.5";"751.8";"756.2";"";"83";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"";"";"";"";"";"";
"06.06.2012 20:00";"12.3";"752.1";"756.5";"";"79";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"11.1";"16.5";"";"";"";"";"";"";"8.8";"0.4";"12";"";"";"";"";
"06.06.2012 17:00";"13.8";"752.8";"757.1";"";"61";"Ветер, дующий с юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"06.06.2012 14:00";"15.4";"753.8";"758.2";"";"45";"Ветер, дующий с юго-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.6";"Осадков нет";"6";"";"";"";"";
"06.06.2012 11:00";"13.7";"755.1";"759.5";"";"51";"Ветер, дующий с юго-юго-востока";"4";"";"";"";" ";"";"";"5.9";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"06.06.2012 08:00";"11.1";"756.1";"760.5";"";"70";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"5.9";"13.9";"";"";"";"";"";"";"5.8";"Осадков нет";"12";"";"";"";"";
"06.06.2012 05:00";"6.0";"756.6";"761.1";"";"89";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.4";"";"";"";"";"";"";
"06.06.2012 02:00";"7.1";"757.7";"762.2";"";"90";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.5";"Осадков нет";"6";"";"";"";"";
"05.06.2012 23:00";"10.7";"758.4";"762.9";"";"73";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.0";"";"";"";"";"";"";
"05.06.2012 20:00";"13.8";"758.2";"762.6";"";"55";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"9.6";"14.9";"";"";"";"";"";"";"4.9";"Осадков нет";"12";"";"";"";"";
"05.06.2012 17:00";"14.5";"758.1";"762.5";"";"52";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.9";"";"";"";"";"";"";
"05.06.2012 14:00";"14.6";"757.6";"762.1";"";"52";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.9";"Осадков нет";"6";"";"";"";"";
"05.06.2012 11:00";"12.3";"756.5";"761.0";"";"66";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"8.7";"";"";"";"";"";"";"";"6.1";"";"";"";"";"";"";
"05.06.2012 08:00";"9.6";"754.6";"759.1";"";"93";"Ветер, дующий с северо-северо-запада";"6";"";"";"";" ";"";"";"8.7";"14.2";"";"";"";"";"";"";"8.5";"9.0";"12";"";"";"";"";
"05.06.2012 05:00";"8.8";"752.8";"757.2";"";"95";"Ветер, дующий с севера";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.0";"";"";"";"";"";"";
