# Метеостанция Нур-Султан, Казахстан, WMO_ID=35188, выборка с 01.01.2011 по 30.07.2011, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=35188&lang=ru
#
"Местное время в Нур-Султане";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"12.05.2011 15:00";"24.4";"726.5";"756.1";"";"16";"Ветер, дующий с юго-запада";"5";"";"15";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"40%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"-3.1";"";"";"";"";"";"";
"12.05.2011 12:00";"22.7";"727.4";"757.1";"";"17";"Ветер, дующий с юга";"4";"";"";"20–30%.";" ";"";"";"9.5";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1000-1500";"Высококучевые башенкообразные или хлопьевидные.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"-3.7";"";"";"";"";"";"";
"12.05.2011 09:00";"17.9";"727.8";"758.1";"";"24";"Ветер, дующий с юго-юго-запада";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"60%.";"1000-1500";"Высококучевые башенкообразные или хлопьевидные.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-3.1";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"12.05.2011 06:00";"9.9";"728.1";"759.2";"";"37";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"-4.1";"";"";"";"";"";"";
"12.05.2011 03:00";"11.4";"728.7";"759.8";"";"38";"Ветер, дующий с юго-юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-2.3";"";"";"";"";"";"";
"12.05.2011 00:00";"14.3";"729.4";"760.2";"";"37";"Ветер, дующий с юга";"3";"";"";"Облаков нет.";" ";"";"";"";"24.1";"";"";"";"";"";"";"-0.3";"";"";"";"";"";"";
"11.05.2011 21:00";"20.4";"729.7";"759.8";"";"21";"Ветер, дующий с юго-юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"24.1";"";"";"";"";"";"20.0";"-2.5";"";"";"";"";"";"";
"11.05.2011 18:00";"23.8";"730.0";"759.8";"";"14";"Ветер, дующий с юго-запада";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-5.4";"";"";"";"";"";"";
"11.05.2011 15:00";"22.9";"731.0";"760.9";"";"15";"Ветер, дующий с юго-запада";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-4.8";"";"";"";"";"";"";
"11.05.2011 12:00";"21.2";"732.1";"762.2";"";"17";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"5.4";"";"";"";"";"";"";"20.0";"-4.8";"";"";"";"";"";"";
"11.05.2011 09:00";"12.7";"732.8";"763.9";"";"35";"Ветер, дующий с юго-юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-2.4";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"11.05.2011 06:00";"6.6";"733.0";"764.7";"";"63";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"0.0";"";"";"";"";"";"";
"11.05.2011 03:00";"6.7";"733.1";"764.8";"";"63";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"";"0.1";"";"";"";"";"";"";
"11.05.2011 00:00";"9.4";"733.7";"765.2";"";"48";"Ветер, дующий с юго-юго-востока";"1";"";"";"Облаков нет.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"20.0";"";"";"";"";"";"";"-1.0";"";"";"";"";"";"";
"10.05.2011 21:00";"15.3";"734.0";"764.8";"";"27";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"20.0";"";"";"";"";"";"20.0";"-3.6";"";"";"";"";"";"";
"10.05.2011 18:00";"19.3";"734.9";"765.4";"";"17";"Ветер, дующий с юго-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-6.2";"";"";"";"";"";"";
"10.05.2011 15:00";"18.7";"736.1";"766.6";"";"15";"Ветер, дующий с северо-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-8.5";"";"";"";"";"";"";
"10.05.2011 12:00";"15.3";"737.8";"768.8";"";"19";"Ветер, дующий с востоко-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"6.5";"";"";"";"";"";"";"20.0";"-8.1";"";"";"";"";"";"";
"10.05.2011 09:00";"10.3";"739.0";"770.6";"";"30";"Ветер, дующий с юго-юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-6.6";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"10.05.2011 06:00";"6.7";"739.4";"771.4";"";"33";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-8.4";"";"";"";"";"";"";
"10.05.2011 03:00";"8.6";"739.4";"771.2";"";"32";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-7.2";"";"";"";"";"";"";
"10.05.2011 00:00";"9.6";"739.7";"771.4";"";"29";"Ветер, дующий с северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"15.1";"";"";"";"";"";"";"-7.6";"";"";"";"";"";"";
"09.05.2011 21:00";"12.3";"739.6";"771.1";"";"28";"Ветер, дующий с северо-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"15.1";"";"";"";"";"";"20.0";"-5.9";"";"";"";"";"";"";
"09.05.2011 18:00";"14.8";"739.6";"770.7";"";"19";"Ветер, дующий с северо-северо-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-8.3";"";"";"";"";"";"";
"09.05.2011 15:00";"13.7";"739.9";"771.2";"";"19";"Ветер, дующий с северо-востока";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-9.5";"";"";"";"";"";"";
"09.05.2011 12:00";"11.0";"740.2";"771.8";"";"26";"Ветер, дующий с востоко-северо-востока";"4";"";"";"10%  или менее, но не 0";" ";"";"";"1.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-7.7";"";"";"";"";"";"";
"09.05.2011 09:00";"6.6";"740.1";"772.2";"";"38";"Ветер, дующий с северо-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-6.7";"";"";"Поверхность почвы влажная.";"";"";"";
"09.05.2011 06:00";"1.0";"739.4";"772.0";"";"53";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-7.4";"";"";"";"";"";"";
"09.05.2011 03:00";"2.9";"738.5";"770.9";"";"49";"Ветер, дующий с северо-северо-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-6.7";"";"";"";"";"";"";
"09.05.2011 00:00";"6.2";"738.2";"770.2";"";"44";"Ветер, дующий с северо-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"18.2";"";"";"";"";"";"";"-5.2";"2.0";"12";"";"";"";"";
"08.05.2011 21:00";"11.2";"736.8";"768.2";"";"40";"Ветер, дующий с северо-востока";"4";"";"";"10%  или менее, но не 0";" ";"";"";"";"18.2";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-2.0";"2.0";"12";"";"";"";"";
"08.05.2011 18:00";"12.4";"736.3";"767.5";"";"59";"Ветер, дующий с востоко-северо-востока";"5";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"4.6";"";"";"";"";"";"";
"08.05.2011 15:00";"16.5";"735.2";"765.9";"";"41";"Ветер, дующий с северо-востока";"3";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"3.1";"";"";"";"";"";"";
"08.05.2011 12:00";"17.2";"735.3";"766.0";"";"32";"Ветер, дующий с севера";"4";"";"";"90  или более, но не 100%";" ";"";"";"5.7";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"40%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"0.4";"";"";"";"";"";"";
"08.05.2011 09:00";"11.1";"735.6";"767.0";"";"39";"Ветер, дующий с западо-юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-2.2";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"08.05.2011 06:00";"7.0";"736.0";"767.8";"";"48";"Ветер, дующий с западо-северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-3.2";"";"";"";"";"";"";
"08.05.2011 03:00";"6.6";"736.4";"768.3";"";"50";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"-3.0";"";"";"";"";"";"";
"08.05.2011 00:00";"7.7";"737.1";"768.9";"";"50";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"16.7";"";"";"";"";"";"";"-2.1";"";"";"";"";"";"";
"07.05.2011 21:00";"13.6";"737.4";"768.5";"";"28";"Ветер, дующий с северо-северо-запада";"1";"";"";"Облаков нет.";"Видимость ухудшена дымом, например: от степных или лесных пожаров, промышленных предприятий или вулканическим пеплом. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"16.7";"";"";"";"";"";"10.0";"-4.5";"";"";"";"";"";"";
"07.05.2011 18:00";"16.3";"737.3";"768.2";"";"20";"Ветер, дующий с северо-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-6.6";"";"";"";"";"";"";
"07.05.2011 15:00";"14.8";"738.2";"769.2";"";"22";"Ветер, дующий с северо-северо-востока";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-6.7";"";"";"";"";"";"";
"07.05.2011 12:00";"14.1";"738.8";"770.0";"";"29";"Ветер, дующий с северо-северо-востока";"3";"";"";"70 – 80%.";" ";"";"";"3.2";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-3.5";"";"";"";"";"";"";
"07.05.2011 09:00";"9.2";"738.9";"770.6";"";"45";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-2.0";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"07.05.2011 06:00";"3.2";"738.2";"770.6";"";"61";"Ветер, дующий с северо-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-3.5";"";"";"";"";"";"";
"07.05.2011 03:00";"4.4";"737.7";"769.9";"";"59";"Ветер, дующий с северо-северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-2.9";"";"";"";"";"";"";
"07.05.2011 00:00";"6.7";"737.3";"769.3";"";"49";"Ветер, дующий с северо-северо-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"13.7";"";"";"";"";"";"";"-3.3";"";"";"";"";"";"";
"06.05.2011 21:00";"10.5";"736.0";"767.5";"";"35";"Ветер, дующий с северо-востока";"3";"";"";"40%.";"Осадки в поле зрения, не достигающие поверхности земли или моря поблизости. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"13.7";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-4.4";"";"";"";"";"";"";
"06.05.2011 18:00";"12.9";"734.6";"765.8";"";"17";"Ветер, дующий с северо-востока";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-11.5";"";"";"";"";"";"";
"06.05.2011 15:00";"11.9";"734.2";"765.4";"";"22";"Ветер, дующий с северо-северо-востока";"6";"";"15";"60%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-9.2";"";"";"";"";"";"";
"06.05.2011 12:00";"9.5";"734.2";"765.8";"";"30";"Ветер, дующий с северо-востока";"6";"";"";"60%.";" ";"";"";"1.2";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-7.2";"";"";"";"";"";"";
"06.05.2011 09:00";"6.6";"734.2";"766.0";"";"41";"Ветер, дующий с северо-востока";"6";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-5.7";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"06.05.2011 06:00";"1.2";"733.6";"766.0";"";"61";"Ветер, дующий с северо-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-5.4";"";"";"";"";"";"";
"06.05.2011 03:00";"4.4";"732.9";"764.9";"";"47";"Ветер, дующий с северо-востока";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-5.9";"";"";"";"";"";"";
"06.05.2011 00:00";"5.9";"732.4";"764.2";"";"42";"Ветер, дующий с северо-востока";"5";"";"";"Облаков нет.";" ";"";"";"";"14.6";"";"";"";"";"";"";"-6.0";"";"";"";"";"";"";
"05.05.2011 21:00";"10.0";"731.6";"762.9";"";"24";"Ветер, дующий с западо-северо-запада";"6";"";"";"Облаков нет.";" ";"";"";"";"14.6";"";"";"";"";"";"20.0";"-9.7";"";"";"";"";"";"";
"05.05.2011 18:00";"13.0";"730.2";"761.1";"";"20";"Ветер, дующий с северо-востока";"6";"";"16";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-9.2";"";"";"";"";"";"";
"05.05.2011 15:00";"13.5";"729.8";"760.6";"";"22";"Ветер, дующий с северо-востока";"7";"16";"18";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"-7.9";"";"";"";"";"";"";
"05.05.2011 12:00";"13.4";"729.6";"760.4";"";"30";"Ветер, дующий с северо-востока";"7";"16";"17";"20–30%.";" ";"";"";"5.6";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-3.9";"Следы осадков";"12";"";"";"";"";
"05.05.2011 09:00";"10.4";"729.1";"760.2";"";"38";"Ветер, дующий с востока";"6";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-3.3";"Следы осадков";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"05.05.2011 06:00";"5.6";"728.3";"760.0";"";"67";"Ветер, дующий с северо-востока";"5";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"0.0";"";"";"";"";"";"";
"05.05.2011 03:00";"8.5";"728.0";"759.3";"";"53";"Ветер, дующий с северо-востока";"7";"";"15";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"-0.6";"";"";"";"";"";"";
"05.05.2011 00:00";"8.5";"728.1";"759.4";"";"60";"Ветер, дующий с северо-востока";"8";"";"";"40%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"19.1";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"1.3";"Следы осадков";"12";"";"";"";"";
"04.05.2011 21:00";"11.5";"727.9";"758.8";"";"57";"Ветер, дующий с юго-востока";"8";"";"16";"90  или более, но не 100%";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"19.1";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"3.2";"Следы осадков";"12";"";"";"";"";
"04.05.2011 18:00";"15.3";"727.0";"757.5";"";"47";"Ветер, дующий с востоко-северо-востока";"9";"15";"16";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"4.0";"";"";"";"";"";"";
"04.05.2011 15:00";"17.6";"727.4";"757.6";"";"43";"Ветер, дующий с востоко-северо-востока";"6";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"4.8";"";"";"";"";"";"";
"04.05.2011 12:00";"16.4";"727.6";"758.0";"";"49";"Ветер, дующий с востока";"6";"";"";"90  или более, но не 100%";"Облака в целом образовывались или развивались. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"8.9";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"5.8";"Следы осадков";"12";"";"";"";"";
"04.05.2011 09:00";"13.4";"728.2";"759.0";"";"45";"Ветер, дующий с востоко-северо-востока";"5";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"1.8";"Следы осадков";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"04.05.2011 06:00";"9.7";"729.2";"760.4";"";"45";"Ветер, дующий с востоко-северо-востока";"4";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-1.8";"";"";"";"";"";"";
"04.05.2011 03:00";"12.0";"729.3";"760.3";"";"48";"Ветер, дующий с востоко-северо-востока";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"1.3";"";"";"";"";"";"";
"04.05.2011 00:00";"14.5";"730.2";"760.9";"";"43";"Ветер, дующий с востоко-северо-востока";"3";"";"";"90  или более, но не 100%";"Облака в целом образовывались или развивались. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"21.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"";"";"2.2";"Следы осадков";"12";"";"";"";"";
"03.05.2011 21:00";"17.4";"731.5";"761.9";"";"39";"Ветер, дующий с востоко-юго-востока";"4";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"21.8";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"20.0";"3.3";"Следы осадков";"12";"";"";"";"";
"03.05.2011 18:00";"20.7";"731.3";"761.4";"";"25";"Ветер, дующий с севера";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"0.1";"";"";"";"";"";"";
"03.05.2011 15:00";"21.4";"732.4";"762.4";"";"21";"Ветер, дующий с северо-востока";"4";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"20.0";"-1.6";"";"";"";"";"";"";
