# Метеостанция Нур-Султан, Казахстан, WMO_ID=35188, выборка с 01.01.2013 по 31.12.2013, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=35188&lang=ru
#
"Местное время в Нур-Султане";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"21.12.2013 00:00";"-4.4";"728.3";"761.2";"-0.5";"87";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-2.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"";"-6.2";"0.5";"12";"";"";"";"";
"20.12.2013 21:00";"-4.9";"728.8";"761.7";"0.0";"88";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-2.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"-6.6";"";"";"";"";"";"";
"20.12.2013 18:00";"-3.3";"728.8";"761.6";"0.2";"88";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Ливень (ливни).";"Снег и/или другие виды твердых осадков";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"";"-5.0";"";"";"";"";"";"";
"20.12.2013 15:00";"-2.7";"728.6";"761.3";"-0.4";"83";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"20.0";"-5.2";"";"";"";"";"";"";
"20.12.2013 12:00";"-3.2";"729.0";"761.8";"0.5";"88";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Снег с перерывами слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"-4.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-4.9";"0.9";"12";"";"";"";"";
"20.12.2013 09:00";"-3.4";"728.5";"761.2";"0.1";"90";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"20.0";"-4.8";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"15.0";
"20.12.2013 06:00";"-3.9";"728.4";"761.2";"-0.7";"90";"Ветер, дующий с юга";"5";"";"";"100%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"";"-5.3";"";"";"";"";"";"";
"20.12.2013 03:00";"-3.6";"729.1";"761.8";"-0.6";"90";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"";"-5.0";"";"";"";"";"";"";
"20.12.2013 00:00";"-3.2";"729.7";"762.5";"0.0";"89";"Ветер, дующий с юга";"5";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-3.5";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"";"-4.8";"2.0";"12";"";"";"";"";
"19.12.2013 21:00";"-3.5";"729.7";"762.4";"1.6";"90";"Ветер, дующий с юга";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-3.5";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"";"-4.9";"";"";"";"";"";"";
"19.12.2013 18:00";"-3.7";"728.1";"760.9";"1.7";"90";"Ветер, дующий с юго-юго-запада";"5";"";"15";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"";"-5.1";"";"";"";"";"";"";
"19.12.2013 15:00";"-4.8";"726.4";"759.3";"0.2";"89";"Ветер, дующий с юга";"6";"15";"19";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"1.0";"-6.3";"";"";"";"";"";"";
"19.12.2013 12:00";"-7.0";"726.2";"759.3";"";"87";"Ветер, дующий с юга";"8";"16";"21";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"-13.8";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"0.5";"-8.8";"3.0";"12";"";"";"";"";
"19.12.2013 09:00";"-8.5";"727.3";"760.7";"";"85";"Ветер, дующий с юга";"7";"20";"24";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"0.2";"-10.6";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"16.0";
"19.12.2013 06:00";"-9.4";"729.4";"763.0";"";"86";"Ветер, дующий с юго-юго-запада";"11";"18";"22";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"";"-11.4";"";"";"";"";"";"";
"19.12.2013 03:00";"-9.1";"731.2";"764.8";"";"83";"Ветер, дующий с юго-юго-запада";"8";"15";"18";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"";"-11.5";"";"";"";"";"";"";
"19.12.2013 00:00";"-9.2";"732.8";"766.5";"-2.2";"82";"Ветер, дующий с юго-юго-запада";"7";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-13.5";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"";"-11.7";"Следы осадков";"12";"";"";"";"";
"18.12.2013 21:00";"-13.6";"735.0";"769.4";"-2.3";"80";"Ветер, дующий с юго-юго-запада";"6";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-13.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"";"-16.3";"";"";"";"";"";"";
"18.12.2013 18:00";"-17.9";"737.3";"772.4";"-0.4";"73";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"20.0";"-21.6";"";"";"";"";"";"";
"18.12.2013 15:00";"-18.4";"737.7";"772.9";"0.2";"69";"Ветер, дующий с юго-юго-запада";"5";"";"";"60%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"20–30%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-22.7";"";"";"";"";"";"";
"18.12.2013 12:00";"-17.8";"737.5";"772.6";"0.7";"72";"Ветер, дующий с юго-юго-запада";"4";"";"";"60%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-18.6";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"20–30%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-21.6";"0.3";"12";"";"";"";"";
"18.12.2013 09:00";"-18.5";"736.8";"772.0";"0.9";"79";"Ветер, дующий с юго-юго-запада";"2";"";"";"20–30%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-21.2";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"12.0";
"18.12.2013 06:00";"-17.4";"735.9";"770.8";"-0.1";"76";"Ветер, дующий с юго-юго-запада";"5";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-слоистые, покрывающие все небо.";"";"-20.6";"";"";"";"";"";"";
"18.12.2013 03:00";"-17.9";"736.0";"771.0";"0.3";"76";"Ветер, дующий с юго-юго-запада";"5";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"";"";"-21.2";"";"";"";"";"";"";
"18.12.2013 00:00";"-17.1";"735.7";"770.7";"0.6";"76";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-10.8";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"";"-20.3";"0.5";"12";"";"";"";"";
"17.12.2013 21:00";"-15.0";"735.1";"769.6";"0.7";"78";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-10.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высокослоистые просвечивающие.";"";"";"-18.0";"";"";"";"";"";"";
"17.12.2013 18:00";"-12.1";"734.4";"768.5";"0.3";"81";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"";"-14.8";"";"";"";"";"";"";
"17.12.2013 15:00";"-11.7";"734.1";"768.2";"-0.1";"74";"Ветер, дующий с юго-юго-запада";"6";"";"";"70 – 80%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-15.4";"";"";"";"";"";"";
"17.12.2013 12:00";"-11.4";"734.2";"768.3";"0.7";"74";"Ветер, дующий с юго-юго-запада";"6";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Снег и/или другие виды твердых осадков";"-12.6";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"60%.";"300-600";"Высокослоистые просвечивающие.";"";"10.0";"-15.1";"0.2";"12";"";"";"";"";
"17.12.2013 09:00";"-11.0";"733.5";"767.5";"0.0";"82";"Ветер, дующий с юго-юго-запада";"5";"";"";"100%.";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"Ливень (ливни).";"Метель";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"2.0";"-13.5";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"13.0";
"17.12.2013 06:00";"-11.9";"733.5";"767.6";"0.3";"76";"Ветер, дующий с юго-юго-запада";"5";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"";"-15.3";"";"";"";"";"";"";
"17.12.2013 03:00";"-12.1";"733.2";"767.3";"0.5";"72";"Ветер, дующий с юго-юго-запада";"5";"";"";"70 – 80%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"-16.1";"";"";"";"";"";"";
"17.12.2013 00:00";"-11.1";"732.7";"766.6";"2.0";"74";"Ветер, дующий с юго-юго-запада";"6";"";"";"70 – 80%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"-8.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"-14.8";"0.2";"12";"";"";"";"";
"16.12.2013 21:00";"-11.2";"730.7";"764.6";"1.6";"76";"Ветер, дующий с юго-юго-запада";"5";"";"";"90  или более, но не 100%";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"-8.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"-14.6";"";"";"";"";"";"";
"16.12.2013 18:00";"-9.9";"729.1";"762.7";"1.7";"75";"Ветер, дующий с юго-юго-запада";"4";"";"";"70 – 80%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1500-2000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"-13.5";"";"";"";"";"";"";
"16.12.2013 15:00";"-8.7";"727.4";"760.8";"0.4";"70";"Ветер, дующий с юго-юго-запада";"5";"";"";"Облаков нет.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"";"";"";"";"";"20.0";"-13.2";"";"";"";"";"";"";
"16.12.2013 12:00";"-8.7";"727.0";"760.4";"1.0";"74";"Ветер, дующий с юго-юго-запада";"4";"";"";"90  или более, но не 100%";"Снег непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Метель";"-8.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-12.5";"1.0";"12";"";"";"";"";
"16.12.2013 09:00";"-8.4";"726.0";"759.3";"2.6";"81";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Ливень (ливни).";"Метель";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"300-600";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-11.1";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"13.0";
"16.12.2013 06:00";"-3.3";"723.4";"755.8";"0.3";"87";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"";"-5.2";"";"";"";"";"";"";
"16.12.2013 03:00";"-4.1";"723.1";"755.7";"0.3";"87";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"";"-5.9";"";"";"";"";"";"";
"16.12.2013 00:00";"-4.1";"722.8";"755.3";"-0.6";"91";"Ветер, дующий с юга";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-0.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"";"-5.3";"";"";"";"";"";"";
"15.12.2013 21:00";"-4.8";"723.4";"756.1";"-0.2";"86";"Ветер, дующий с юга";"1";"";"";"100%.";" ";"";"";"";"-0.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"";"-6.8";"";"";"";"";"";"";
"15.12.2013 18:00";"-4.8";"723.6";"756.3";"-0.5";"84";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"";"-7.1";"";"";"";"";"";"";
"15.12.2013 15:00";"-3.7";"724.1";"756.7";"0.1";"88";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"20.0";"-5.4";"";"";"";"";"";"";
"15.12.2013 12:00";"-3.3";"724.0";"756.5";"2.2";"91";"Ветер, дующий с западо-юго-запада";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-2.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"";"";"20.0";"-4.6";"3.0";"12";"";"";"";"";
"15.12.2013 09:00";"-0.8";"721.8";"753.9";"1.8";"89";"Ветер, дующий с юго-юго-запада";"4";"";"";"100%.";"Ливневый снег или ливневый дождь и снег. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"200-300";"";"";"20.0";"-2.4";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"13.0";
"15.12.2013 06:00";"0.7";"720.0";"751.9";"-1.7";"91";"Ветер, дующий с юга";"4";"";"";"100%.";"Ливневый(ые) дождь(и) со снегом слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Буря";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"";"-0.6";"";"";"";"";"";"";
"15.12.2013 03:00";"0.1";"721.7";"753.7";"-2.9";"85";"Ветер, дующий с юга";"6";"";"";"100%.";"Ливневый(ые) дождь(и) со снегом умеренный(ые) или сильный(ые) в срок наблюдения или за последний час.  Диаметр отложения при гололеде составляет 1 мм.";"Ливень (ливни).";"Буря";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"";"-2.1";"";"";"";"";"";"";
"15.12.2013 00:00";"-1.3";"724.6";"757.0";"-2.7";"75";"Ветер, дующий с юго-юго-востока";"5";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"-2.1";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"";"-5.3";"";"";"";"";"";"";
"14.12.2013 21:00";"-2.2";"727.3";"759.9";"-2.1";"72";"Ветер, дующий с юго-юго-востока";"4";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"-2.1";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"";"-6.6";"";"";"";"";"";"";
"14.12.2013 18:00";"-2.3";"729.4";"762.0";"-2.1";"64";"Ветер, дующий с юга";"6";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"";"-8.2";"";"";"";"";"";"";
"14.12.2013 15:00";"-4.1";"731.5";"764.5";"-2.4";"73";"Ветер, дующий с юго-юго-востока";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-8.2";"";"";"";"";"";"";
"14.12.2013 12:00";"-5.5";"733.9";"767.2";"-0.9";"82";"Ветер, дующий с юга";"4";"";"";"10%  или менее, но не 0";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-8.7";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-8.2";"";"";"";"";"";"";
"14.12.2013 09:00";"-8.4";"734.8";"768.4";"-0.6";"88";"Ветер, дующий с юга";"3";"";"";"10%  или менее, но не 0";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-10.0";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"12.0";
"14.12.2013 06:00";"-7.6";"735.4";"769.0";"0.3";"84";"Ветер, дующий с юго-юго-запада";"4";"";"";"Облаков нет.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"";"";"";"";"";"";"";"-9.8";"";"";"";"";"";"";
"14.12.2013 03:00";"-6.3";"735.1";"768.6";"-0.9";"80";"Ветер, дующий с юга";"5";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"";"-9.2";"";"";"";"";"";"";
"14.12.2013 00:00";"-7.0";"736.0";"769.5";"-0.2";"83";"Ветер, дующий с юга";"4";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"-6.0";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"";"-9.5";"";"";"";"";"";"";
