# Метеостанция Канберра (аэропорт), Австралия, WMO_ID=94926, выборка с 16.07.2019 по 22.07.2019, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=94926&lang=ru
#
"Местное время в Канберре (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"16.07.2019 14:00";"13.4";"712.8";"764.4";"-0.9";"50";"Ветер, дующий с северо-северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"16.07.2019 13:00";"13.6";"712.9";"764.6";"-1.1";"51";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"16.07.2019 12:00";"12.7";"713.2";"765.0";"-0.9";"57";"Ветер, дующий с северо-северо-запада";"10";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"-2.1";"";"";"";"";"";"";"";"4.4";"";"";"";"";"";"";
"16.07.2019 11:00";"12.0";"713.7";"765.4";"-0.1";"58";"Ветер, дующий с северо-северо-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"16.07.2019 10:00";"10.6";"714.0";"765.8";"0.2";"58";"Ветер, дующий с западо-северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.7";"";"";"";"";"";"";
"16.07.2019 09:00";"5.0";"714.1";"766.0";"0.8";"86";"Ветер, дующий с юга";"1";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"2.9";"Осадков нет";"24";"";"";"";"";
"16.07.2019 08:00";"-0.4";"713.8";"765.7";"0.9";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.8";"";"";"";"";"";"";
"16.07.2019 07:00";"-1.8";"713.8";"765.5";"0.7";"94";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.6";"";"";"";"";"";"";
"16.07.2019 06:00";"-1.4";"713.3";"765.1";"-0.1";"94";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"16.07.2019 05:00";"3.3";"712.9";"764.6";"-0.8";"95";"Ветер, дующий с востоко-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.6";"";"";"";"";"";"";
"16.07.2019 04:00";"0.2";"713.1";"764.8";"-0.7";"92";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.9";"";"";"";"";"";"";
"16.07.2019 03:00";"3.9";"713.4";"765.1";"-0.9";"80";"Ветер, дующий с запада";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"0.8";"Осадков нет";"6";"";"";"";"";
"16.07.2019 02:00";"4.4";"713.7";"765.4";"-0.6";"77";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";
"16.07.2019 01:00";"6.8";"713.8";"765.7";"-0.5";"70";"Ветер, дующий с запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"16.07.2019 00:00";"7.1";"714.3";"766.1";"0.1";"68";"Ветер, дующий с запада";"6";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"12.8";"";"";"";"";"";"";"1.6";"";"";"";"";"";"";
