# Метеостанция Санкт-Петербург, Россия, WMO_ID=26063, выборка с 01.01.2017 по 31.12.2017, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26063&lang=ru
#
"Местное время в Санкт-Петербурге";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"03.10.2017 15:00";"9.6";"760.0";"760.5";"-1.0";"65";"Ветер, дующий с востоко-юго-востока";"2";"10";"11";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"300-600";"";"";"10.0";"3.3";"";"";"";"";"";"";
"03.10.2017 12:00";"8.7";"761.0";"761.5";"-1.2";"70";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"";"10.0";"3.5";"";"";"";"";"";"";
"03.10.2017 09:00";"7.0";"762.2";"762.8";"-1.3";"80";"Ветер, дующий с востоко-юго-востока";"2";"";"";"100%.";" ";"";"";"6.7";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"300-600";"";"";"10.0";"3.8";"1.0";"12";"Поверхность почвы влажная.";"6.0";"";"";
"03.10.2017 06:00";"6.8";"763.5";"764.1";"-2.0";"81";"Ветер, дующий с востоко-юго-востока";"3";"";"";"100%.";" ";"";"";"6.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"3.8";"2.0";"12";"";"";"";"";
"03.10.2017 03:00";"7.0";"765.5";"766.1";"-1.4";"80";"Ветер, дующий с юго-востока";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"3.8";"";"";"";"";"";"";
"03.10.2017 00:00";"7.0";"766.9";"767.5";"-0.9";"83";"Ветер, дующий с юга";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"600-1000";"";"";"10.0";"4.3";"";"";"";"";"";"";
"02.10.2017 21:00";"7.3";"767.8";"768.4";"-1.2";"88";"Ветер, дующий с востоко-юго-востока";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"9.0";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"10.0";"5.4";"0.6";"12";"";"";"";"";
"02.10.2017 18:00";"7.8";"769.0";"769.6";"-1.0";"84";"Ветер, дующий с юго-юго-востока";"1";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"5.2";"Следы осадков";"12";"";"";"";"";
"02.10.2017 15:00";"8.5";"770.0";"770.6";"-1.4";"74";"Ветер, дующий с юго-востока";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"4.1";"";"";"";"";"";"";
"02.10.2017 12:00";"7.6";"771.4";"771.9";"-0.4";"81";"Ветер, дующий с юга";"3";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"4.5";"";"";"";"";"";"";
"02.10.2017 09:00";"7.6";"771.8";"772.4";"-0.7";"85";"Ветер, дующий с юга";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"7.0";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"5.2";"Следы осадков";"12";"Поверхность почвы влажная.";"7.0";"";"";
"02.10.2017 06:00";"7.3";"772.5";"773.0";"-0.7";"85";"Ветер, дующий с юга";"1";"";"";"100%.";" ";"";"";"7.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"5.0";"Осадков нет";"12";"";"";"";"";
"02.10.2017 03:00";"8.0";"773.2";"773.8";"-0.3";"80";"Ветер, дующий с юга";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"4.7";"";"";"";"";"";"";
"02.10.2017 00:00";"8.4";"773.5";"774.1";"-0.2";"82";"Ветер, дующий с юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"5.4";"";"";"";"";"";"";
"01.10.2017 21:00";"9.1";"773.7";"774.3";"-0.4";"72";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"";"10.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"4.3";"Осадков нет";"12";"";"";"";"";
"01.10.2017 18:00";"9.1";"774.1";"774.6";"-0.3";"73";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"4.4";"Осадков нет";"12";"";"";"";"";
"01.10.2017 15:00";"10.1";"774.4";"775.0";"-0.3";"69";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"4.6";"";"";"";"";"";"";
"01.10.2017 12:00";"10.1";"774.7";"775.3";"-0.2";"73";"Ветер, дующий с востоко-юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"5.5";"";"";"";"";"";"";
"01.10.2017 09:00";"8.7";"774.9";"775.5";"-0.1";"81";"Ветер, дующий с севера";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"7.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"5.5";"Следы осадков";"12";"Поверхность почвы влажная.";"7.0";"";"";
"01.10.2017 06:00";"7.9";"775.0";"775.5";"0.2";"92";"Ветер, дующий с севера";"1";"";"";"70 – 80%.";" ";"";"";"7.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"6.7";"0.3";"12";"";"";"";"";
"01.10.2017 03:00";"7.7";"774.8";"775.4";"-0.1";"90";"Ветер, дующий с северо-северо-востока";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"6.1";"";"";"";"";"";"";
"01.10.2017 00:00";"8.6";"774.9";"775.5";"-0.1";"86";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"6.4";"";"";"";"";"";"";
"30.09.2017 21:00";"8.7";"775.0";"775.6";"0.0";"94";"Ветер, дующий с севера";"1";"";"";"100%.";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"10.7";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"4.0";"7.7";"0.3";"12";"";"";"";"";
"30.09.2017 18:00";"8.9";"775.0";"775.6";"-0.2";"87";"Ветер, дующий с востоко-юго-востока";"1";"";"";"100%.";"Морось незамерзающая непрерывная слабая в срок наблюдения. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"4.0";"6.9";"Следы осадков";"12";"";"";"";"";
"30.09.2017 15:00";"10.3";"775.2";"775.7";"-0.8";"74";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"5.9";"";"";"";"";"";"";
"30.09.2017 12:00";"9.1";"776.0";"776.6";"0.0";"77";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"5.2";"";"";"";"";"";"";
"30.09.2017 09:00";"8.1";"776.0";"776.6";"0.1";"84";"Ветер, дующий с востока";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"7.5";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"5.5";"Следы осадков";"12";"Поверхность почвы влажная.";"8.0";"";"";
"30.09.2017 06:00";"7.9";"775.9";"776.5";"-0.3";"90";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"7.9";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"6.4";"Следы осадков";"12";"";"";"";"";
"30.09.2017 03:00";"8.3";"776.2";"776.8";"-0.2";"87";"Ветер, дующий с востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"6.2";"";"";"";"";"";"";
"30.09.2017 00:00";"8.7";"776.4";"777.0";"-0.1";"84";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";"Дымка. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"6.2";"";"";"";"";"";"";
"29.09.2017 21:00";"8.3";"776.5";"777.1";"-0.2";"83";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"9.8";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"5.5";"Осадков нет";"12";"";"";"";"";
"29.09.2017 18:00";"8.5";"776.7";"777.3";"-0.1";"82";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"";"10.0";"5.5";"Осадков нет";"12";"";"";"";"";
"29.09.2017 15:00";"9.7";"776.8";"777.4";"-0.9";"77";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.8";"";"";"";"";"";"";
"29.09.2017 12:00";"9.5";"777.7";"778.3";"0.0";"83";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"10.0";"6.7";"";"";"";"";"";"";
"29.09.2017 09:00";"9.3";"777.7";"778.3";"-0.8";"90";"Ветер, дующий с севера";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"8.0";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"4.0";"7.7";"Осадков нет";"12";"Поверхность почвы влажная.";"5.0";"";"";
"29.09.2017 06:00";"8.5";"778.5";"779.1";"-0.5";"93";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"8.0";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"4.0";"7.4";"Осадков нет";"12";"";"";"";"";
"29.09.2017 03:00";"8.8";"779.0";"779.5";"-0.6";"93";"Ветер, дующий с западо-северо-запада";"1";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман или ледяной туман, небо видно, без заметного изменения интенсивности в течение последнего часа. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"";"";"2500 или более, или облаков нет.";"";"";"1.0";"7.7";"";"";"";"";"";"";
"29.09.2017 00:00";"8.0";"779.6";"780.2";"-0.5";"92";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"6.7";"";"";"";"";"";"";
"28.09.2017 21:00";"9.9";"780.1";"780.7";"-0.1";"86";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"12.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"7.7";"Осадков нет";"12";"";"";"";"";
"28.09.2017 18:00";"11.3";"780.2";"780.8";"-1.1";"75";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"7.0";"Осадков нет";"12";"";"";"";"";
"28.09.2017 15:00";"12.2";"781.3";"781.9";"-0.7";"65";"Ветер, дующий с западо-юго-запада";"2";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"10%  или менее, но не 0";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"10.0";"5.7";"";"";"";"";"";"";
"28.09.2017 12:00";"11.4";"782.0";"782.6";"-0.4";"67";"Ветер, дующий с западо-юго-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"5.5";"";"";"";"";"";"";
"28.09.2017 09:00";"8.6";"782.4";"783.0";"0.0";"93";"Ветер, дующий с западо-юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"6.2";"";"";"";"";"";"";"10.0";"7.5";"Осадков нет";"12";"Поверхность почвы влажная.";"3.0";"";"";
"28.09.2017 06:00";"6.5";"782.4";"783.0";"-0.4";"93";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";" ";"";"";"6.5";"";"";"";"";"";"";"10.0";"5.5";"Осадков нет";"12";"";"";"";"";
"28.09.2017 03:00";"9.5";"782.8";"783.4";"0.1";"79";"Ветер, дующий с юга";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"6.0";"";"";"";"";"";"";
"28.09.2017 00:00";"9.8";"782.7";"783.3";"0.3";"80";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"6.4";"";"";"";"";"";"";
"27.09.2017 21:00";"9.9";"782.4";"783.0";"0.1";"76";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"11.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"5.8";"Осадков нет";"12";"";"";"";"";
"27.09.2017 18:00";"10.1";"782.3";"782.9";"0.0";"72";"Ветер, дующий с востоко-юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"5.3";"Осадков нет";"12";"";"";"";"";
"27.09.2017 15:00";"11.5";"782.3";"782.9";"-0.2";"73";"Ветер, дующий с северо-северо-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"6.8";"";"";"";"";"";"";
"27.09.2017 12:00";"10.1";"782.5";"783.1";"0.3";"77";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"6.3";"";"";"";"";"";"";
"27.09.2017 09:00";"10.0";"782.2";"782.8";"0.3";"84";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"9.7";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"7.4";"Осадков нет";"12";"Поверхность почвы влажная.";"10.0";"";"";
"27.09.2017 06:00";"9.9";"781.9";"782.4";"0.0";"85";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"9.9";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"7.5";"Осадков нет";"12";"";"";"";"";
"27.09.2017 03:00";"10.6";"781.9";"782.5";"0.3";"82";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"7.6";"";"";"";"";"";"";
"27.09.2017 00:00";"11.3";"781.6";"782.2";"0.3";"81";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"8.2";"";"";"";"";"";"";
"26.09.2017 21:00";"12.1";"781.3";"781.9";"0.1";"80";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"12.8";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"4.0";"8.8";"Осадков нет";"12";"";"";"";"";
"26.09.2017 18:00";"12.6";"781.2";"781.8";"-0.3";"81";"Ветер, дующий с северо-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"4.0";"9.4";"Следы осадков";"12";"";"";"";"";
"26.09.2017 15:00";"12.8";"781.5";"782.1";"-0.1";"83";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"4.0";"10.0";"";"";"";"";"";"";
"26.09.2017 12:00";"12.4";"781.6";"782.2";"0.3";"86";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"4.0";"10.1";"";"";"";"";"";"";
"26.09.2017 09:00";"11.1";"781.3";"781.9";"0.1";"92";"Ветер, дующий с востока";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"10.2";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"4.0";"9.9";"Следы осадков";"12";"Поверхность почвы влажная.";"10.0";"";"";
"26.09.2017 06:00";"10.3";"781.2";"781.8";"0.3";"94";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"10.3";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"9.3";"Осадков нет";"12";"";"";"";"";
"26.09.2017 03:00";"10.6";"780.9";"781.5";"0.2";"94";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"9.6";"";"";"";"";"";"";
"26.09.2017 00:00";"11.4";"780.7";"781.3";"0.4";"89";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"9.7";"";"";"";"";"";"";
"25.09.2017 21:00";"11.8";"780.3";"780.9";"0.2";"86";"Ветер, дующий с северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"19.8";"";"";"";"";"";"10.0";"9.5";"Осадков нет";"12";"";"";"";"";
"25.09.2017 18:00";"16.8";"780.1";"780.7";"-0.3";"62";"Ветер, дующий с востоко-северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"9.4";"Осадков нет";"12";"";"";"";"";
"25.09.2017 15:00";"19.0";"780.4";"780.9";"-0.2";"57";"Ветер, дующий с северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"10.2";"";"";"";"";"";"";
"25.09.2017 12:00";"17.3";"780.6";"781.1";"-0.1";"62";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"9.8";"";"";"";"";"";"";
"25.09.2017 09:00";"10.2";"780.7";"781.3";"0.6";"96";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"7.7";"";"";"";"";"";"";"10.0";"9.6";"Осадков нет";"12";"Поверхность почвы влажная.";"3.0";"";"";
"25.09.2017 06:00";"7.8";"780.1";"780.7";"0.0";"95";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"7.7";"";"";"";"";"";"";"4.0";"7.1";"Осадков нет";"12";"";"";"";"";
"25.09.2017 03:00";"8.8";"780.1";"780.6";"0.6";"95";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"8.0";"";"";"";"";"";"";
"25.09.2017 00:00";"10.3";"779.5";"780.1";"0.9";"92";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"9.1";"";"";"";"";"";"";
"24.09.2017 21:00";"12.4";"778.6";"779.2";"0.6";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"18.7";"";"";"";"";"";"10.0";"9.1";"Осадков нет";"12";"";"";"";"";
"24.09.2017 18:00";"17.1";"778.0";"778.6";"-0.2";"59";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"8.9";"Осадков нет";"12";"";"";"";"";
"24.09.2017 15:00";"18.1";"778.2";"778.7";"0.2";"54";"Ветер, дующий с северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"8.5";"";"";"";"";"";"";
"24.09.2017 12:00";"15.2";"778.0";"778.6";"0.7";"61";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"7.7";"";"";"";"";"";"";
