# Метеостанция Санкт-Петербург, Россия, WMO_ID=26063, выборка с 01.01.2016 по 30.07.2016, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26063&lang=ru
#
"Местное время в Санкт-Петербурге";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"26.06.2016 15:00";"27.0";"759.1";"759.7";"-1.1";"59";"Ветер, дующий с востоко-северо-востока";"1";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"60%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"18.2";"";"";"";"";"";"";
"26.06.2016 12:00";"25.6";"760.2";"760.7";"-0.4";"60";"Ветер, дующий с западо-юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"70 – 80%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"17.3";"";"";"";"";"";"";
"26.06.2016 09:00";"21.5";"760.6";"761.2";"-0.6";"73";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"16.4";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"60%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"16.5";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"15.0";"";"";
"26.06.2016 06:00";"18.4";"761.2";"761.7";"0.0";"92";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"16.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"17.1";"Осадков нет";"12";"";"";"";"";
"26.06.2016 03:00";"16.5";"761.2";"761.8";"-0.3";"94";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"";"10.0";"15.5";"";"";"";"";"";"";
"26.06.2016 00:00";"17.1";"761.5";"762.0";"0.2";"91";"Штиль, безветрие";"0";"";"";"40%.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высокослоистые просвечивающие.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"15.6";"";"";"";"";"";"";
"25.06.2016 21:00";"17.4";"761.3";"761.8";"0.1";"88";"Ветер, дующий с запада";"2";"";"";"60%.";" ";"";"";"";"23.4";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"15.3";"Осадков нет";"12";"";"";"";"";
"25.06.2016 18:00";"19.4";"761.2";"762.2";"-0.5";"84";"Ветер, дующий с северо-северо-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"16.6";"";"";"";"";"";"";
"25.06.2016 15:00";"22.3";"761.7";"762.2";"0.2";"69";"Ветер, дующий с северо-запада";"4";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"16.3";"";"";"";"";"";"";
"25.06.2016 12:00";"22.1";"761.5";"762.1";"0.1";"72";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся; сплошная пелена, поднимающаяся над горизонтом выше 45°, не покрывает всего неба.";"10.0";"16.9";"";"";"";"";"";"";
"25.06.2016 09:00";"20.9";"761.4";"761.9";"-0.4";"78";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"17.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"16.9";"2.0";"12";"Поверхность почвы влажная.";"18.0";"";"";
"25.06.2016 06:00";"18.7";"761.8";"762.3";"-0.8";"89";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"17.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"16.8";"2.0";"12";"";"";"";"";
"25.06.2016 03:00";"18.0";"762.6";"763.2";"-0.9";"89";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"16.1";"";"";"";"";"";"";
"25.06.2016 00:00";"17.8";"763.5";"764.0";"-0.6";"88";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"4.0";"15.8";"";"";"";"";"";"";
"24.06.2016 21:00";"17.6";"764.1";"764.6";"-0.5";"83";"Штиль, безветрие";"0";"";"";"100%.";"Морось (незамерзающая) или снежные зерна неливневые. ";"Дождь.";"Морось.";"";"22.9";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"4.0";"14.7";"Следы осадков";"12";"";"";"";"";
"24.06.2016 18:00";"21.1";"764.6";"765.1";"-0.6";"57";"Ветер, дующий с северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"12.3";"Осадков нет";"12";"";"";"";"";
"24.06.2016 15:00";"21.8";"765.2";"765.7";"-0.1";"58";"Ветер, дующий с запада";"4";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"13.1";"";"";"";"";"";"";
"24.06.2016 12:00";"21.2";"765.3";"765.8";"0.3";"64";"Ветер, дующий с запада";"2";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"10.0";"14.0";"";"";"";"";"";"";
"24.06.2016 09:00";"18.9";"765.0";"765.5";"-0.6";"69";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"16.9";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"13.1";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"14.0";"";"";
"24.06.2016 06:00";"18.4";"765.6";"766.1";"-0.4";"66";"Ветер, дующий с юго-юго-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"16.9";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"12.0";"Осадков нет";"12";"";"";"";"";
"24.06.2016 03:00";"17.4";"766.0";"766.6";"-0.6";"77";"Ветер, дующий с юга";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"13.2";"";"";"";"";"";"";
"24.06.2016 00:00";"18.2";"766.6";"767.2";"-0.2";"68";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"12.1";"";"";"";"";"";"";
"23.06.2016 21:00";"19.6";"766.8";"767.3";"-0.5";"56";"Ветер, дующий с северо-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"22.0";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"10.6";"Осадков нет";"12";"";"";"";"";
"23.06.2016 18:00";"21.5";"767.3";"767.8";"-0.8";"50";"Ветер, дующий с северо-северо-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"10.6";"Осадков нет";"12";"";"";"";"";
"23.06.2016 15:00";"19.6";"768.1";"768.7";"-0.3";"56";"Ветер, дующий с северо-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"10.5";"";"";"";"";"";"";
"23.06.2016 12:00";"20.9";"768.4";"768.9";"0.4";"60";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"12.7";"";"";"";"";"";"";
"23.06.2016 09:00";"18.1";"768.0";"768.5";"0.2";"70";"Ветер, дующий с запада";"2";"";"";"60%.";" ";"";"";"15.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"12.5";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"13.0";"";"";
"23.06.2016 06:00";"15.7";"767.8";"768.4";"0.6";"79";"Ветер, дующий с запада";"2";"";"";"20–30%.";" ";"";"";"15.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"12.1";"Осадков нет";"12";"";"";"";"";
"23.06.2016 03:00";"15.9";"767.2";"767.8";"0.8";"79";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"12.3";"";"";"";"";"";"";
"23.06.2016 00:00";"16.9";"766.4";"766.9";"0.7";"79";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.3";"";"";"";"";"";"";
"22.06.2016 21:00";"17.7";"765.7";"766.3";"0.0";"73";"Ветер, дующий с запада";"2";"";"";"20–30%.";" ";"";"";"";"19.7";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"12.8";"Осадков нет";"12";"";"";"";"";
"22.06.2016 18:00";"19.3";"765.7";"766.3";"0.6";"66";"Ветер, дующий с запада";"4";"";"10";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"12.7";"Осадков нет";"12";"";"";"";"";
"22.06.2016 15:00";"17.1";"765.1";"765.6";"1.3";"78";"Ветер, дующий с западо-северо-запада";"4";"";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
"22.06.2016 12:00";"16.6";"763.9";"764.5";"1.7";"78";"Ветер, дующий с запада";"4";"";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"12.8";"";"";"";"";"";"";
"22.06.2016 09:00";"16.8";"762.2";"762.7";"1.0";"80";"Ветер, дующий с запада";"2";"";"";"60%.";" ";"";"";"15.4";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"20–30%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"13.3";"Осадков нет";"12";"Поверхность почвы влажная.";"15.0";"";"";
"22.06.2016 06:00";"15.5";"761.2";"761.7";"0.6";"85";"Ветер, дующий с запада";"3";"";"";"20–30%.";" ";"";"";"15.4";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"13.0";"Следы осадков";"12";"";"";"";"";
"22.06.2016 03:00";"16.4";"760.6";"761.1";"-0.1";"84";"Ветер, дующий с запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"13.6";"";"";"";"";"";"";
"22.06.2016 00:00";"17.2";"760.7";"761.2";"0.2";"85";"Ветер, дующий с западо-юго-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"14.6";"";"";"";"";"";"";
"21.06.2016 21:00";"18.9";"760.5";"761.0";"-0.7";"76";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"19.9";"";"";"";"";"";"10.0";"14.5";"4.0";"12";"";"";"";"";
"21.06.2016 18:00";"18.8";"761.2";"761.7";"0.3";"81";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"15.5";"4.0";"12";"";"";"";"";
"21.06.2016 15:00";"16.7";"760.9";"761.5";"-0.5";"94";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Дождь.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"15.7";"";"";"";"";"";"";
"21.06.2016 12:00";"18.1";"761.4";"761.9";"-1.6";"84";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"15.4";"";"";"";"";"";"";
"21.06.2016 09:00";"19.0";"763.0";"763.6";"-1.2";"78";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"16.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"15.1";"7.0";"12";"Поверхность почвы влажная.";"15.0";"";"";
"21.06.2016 06:00";"17.6";"764.2";"764.7";"-0.6";"82";"Ветер, дующий с востока";"1";"";"";"40%.";" ";"";"";"16.7";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"14.4";"7.0";"12";"";"";"";"";
"21.06.2016 03:00";"17.1";"764.8";"765.3";"-0.4";"91";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"50%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"15.6";"";"";"";"";"";"";
"21.06.2016 00:00";"17.0";"765.2";"765.8";"0.2";"93";"Ветер, дующий с востоко-юго-востока";"1";"";"";"100%.";"Гроза слабая или умеренная без града, но с дождем и/или снегом в срок наблюдения. ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"2.0";"15.9";"";"";"";"";"";"";
"20.06.2016 21:00";"19.7";"765.0";"765.5";"-0.6";"61";"Штиль, безветрие";"0";"";"10";"70 – 80%.";" ";"";"";"";"24.5";"Слоисто-кучевые, образовавшиеся из кучевых.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"12.0";"Осадков нет";"12";"";"";"";"";
"20.06.2016 18:00";"22.4";"765.6";"766.2";"-0.4";"53";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"12.3";"Осадков нет";"12";"";"";"";"";
"20.06.2016 15:00";"22.5";"766.0";"766.5";"0.1";"50";"Ветер, дующий с западо-северо-запада";"2";"";"10";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"11.5";"";"";"";"";"";"";
"20.06.2016 12:00";"22.6";"765.9";"766.4";"-0.1";"48";"Ветер, дующий с юго-запада";"4";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"11.1";"";"";"";"";"";"";
"20.06.2016 09:00";"19.7";"766.0";"766.6";"0.1";"61";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"13.9";"";"";"";"";"";"";"10.0";"12.0";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"11.0";"";"";
"20.06.2016 06:00";"15.4";"765.9";"766.4";"1.1";"77";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"13.9";"";"";"";"";"";"";"10.0";"11.3";"Осадков нет";"12";"";"";"";"";
"20.06.2016 03:00";"15.6";"764.8";"765.4";"0.6";"76";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"20.06.2016 00:00";"14.5";"764.2";"764.8";"0.7";"91";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"20–30%.";"300-600";"Высокослоистые просвечивающие.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"13.1";"";"";"";"";"";"";
"19.06.2016 21:00";"18.1";"763.5";"764.0";"0.8";"70";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"18.5";"Слоисто-кучевые, образовавшиеся из кучевых.";"60%.";"300-600";"Высокослоистые просвечивающие.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"12.4";"0.6";"12";"";"";"";"";
"19.06.2016 18:00";"17.6";"762.7";"763.3";"1.3";"77";"Ветер, дующий с юго-запада";"3";"";"10";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"70 – 80%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"13.5";"0.6";"12";"";"";"";"";
"19.06.2016 15:00";"16.7";"761.4";"761.9";"2.0";"83";"Ветер, дующий с юго-запада";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"300-600";"";"";"10.0";"13.7";"";"";"";"";"";"";
"19.06.2016 12:00";"16.5";"759.4";"759.9";"1.9";"80";"Ветер, дующий с юго-запада";"5";"";"11";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"300-600";"";"";"4.0";"13.1";"";"";"";"";"";"";
"19.06.2016 09:00";"17.0";"757.5";"758.0";"1.1";"71";"Ветер, дующий с юго-запада";"4";"";"10";"90  или более, но не 100%";" ";"";"";"16.0";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"11.6";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"13.0";"";"";
"19.06.2016 06:00";"16.0";"756.4";"756.9";"0.3";"68";"Ветер, дующий с юго-юго-запада";"3";"";"10";"60%.";" ";"";"";"16.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"10.1";"Следы осадков";"12";"";"";"";"";
"19.06.2016 03:00";"17.0";"756.1";"756.6";"0.1";"64";"Ветер, дующий с юго-запада";"4";"";"11";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"10.0";"";"";"";"";"";"";
"19.06.2016 00:00";"18.5";"756.0";"756.5";"1.4";"59";"Ветер, дующий с юго-юго-запада";"5";"10";"12";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"10.2";"";"";"";"";"";"";
"18.06.2016 21:00";"19.9";"754.6";"755.2";"0.9";"55";"Ветер, дующий с юго-запада";"4";"";"13";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"22.5";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"50%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"10.5";"Следы осадков";"12";"";"";"";"";
