# Метеостанция Канберра (аэропорт), Австралия, WMO_ID=94926, выборка с 01.01.2016 по 31.12.2016, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=94926&lang=ru
#
"Местное время в Канберре (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"22.09.2016 06:00";"8.0";"705.7";"756.1";"0.3";"99";"Ветер, дующий с севера";"2";"";"";"100%.";"Дождь незамерзающий слабый. ";"";"Осадки";"";"";"";"";"1000-1500";"";"";"";"7.9";"";"";"";"";"";"";
"22.09.2016 05:00";"8.1";"705.7";"756.1";"0.3";"99";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.0";"";"";"";"";"";"";
"22.09.2016 04:00";"7.8";"705.5";"755.9";"-0.1";"99";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.7";"";"";"";"";"";"";
"22.09.2016 03:00";"7.7";"705.4";"755.8";"-0.1";"99";"Ветер, дующий с востоко-юго-востока";"2";"";"";"70 – 80%.";"Морось незамерзающая слабая. ";"";"";"";"";"";"";"50-100";"";"";"5.0";"7.6";"Осадков нет";"6";"";"";"";"";
"22.09.2016 02:00";"7.7";"705.4";"755.8";"-0.3";"99";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.6";"";"";"";"";"";"";
"22.09.2016 01:00";"7.7";"705.6";"756.0";"-0.2";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.6";"";"";"";"";"";"";
"22.09.2016 00:00";"7.8";"705.5";"755.9";"-0.3";"99";"Ветер, дующий с северо-северо-запада";"2";"";"";"100%.";" ";"";"";"";"11.7";"";"";"Менее 50";"";"";"0.1";"7.7";"";"";"";"";"";"";
"21.09.2016 23:00";"8.1";"705.7";"756.1";"0.0";"99";"Ветер, дующий с востоко-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.0";"";"";"";"";"";"";
"21.09.2016 22:00";"7.9";"705.8";"756.2";"0.4";"99";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.8";"";"";"";"";"";"";
"21.09.2016 21:00";"7.6";"705.8";"756.2";"0.6";"99";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";" ";"Осадки";"Осадки";"";"";"";"";"200-300";"";"";"0.5";"7.5";"5.0";"6";"";"";"";"";
"21.09.2016 20:00";"7.7";"705.7";"756.1";"0.8";"99";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.6";"";"";"";"";"";"";
"21.09.2016 19:00";"7.0";"705.4";"755.8";"-0.3";"99";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.9";"";"";"";"";"";"";
"21.09.2016 18:00";"9.2";"705.2";"755.6";"-0.5";"95";"Ветер, дующий с северо-северо-востока";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"Осадки";"";"";"";"";"";"";"";"";"8.4";"";"";"";"";"";"";
"21.09.2016 17:00";"10.6";"704.9";"755.2";"-0.2";"97";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"21.09.2016 16:00";"10.3";"705.7";"756.1";"-0.3";"99";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"21.09.2016 15:00";"10.6";"705.7";"756.1";"-1.4";"98";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";"Ливневый дождь или дождь с перерывами сильный. ";"Осадки";"Осадки";"";"";"";"";"200-300";"";"";"5.0";"10.3";"19.0";"6";"";"";"";"";
"21.09.2016 14:00";"11.4";"705.1";"755.5";"-2.7";"92";"Ветер, дующий с юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"21.09.2016 13:00";"9.9";"706.0";"756.5";"-2.4";"99";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"21.09.2016 12:00";"9.3";"707.1";"757.6";"-1.3";"99";"Ветер, дующий с юго-юго-запада";"5";"";"";"100%.";"Дождь незамерзающий умеренный. ";"";"Осадки";"6.7";"";"";"";"200-300";"";"";"8.0";"9.2";"";"";"";"";"";"";
"21.09.2016 11:00";"8.9";"707.8";"758.3";"-1.0";"99";"Ветер, дующий с юго-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"21.09.2016 10:00";"9.4";"708.4";"759.0";"-0.3";"93";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";
"21.09.2016 09:00";"9.2";"708.4";"759.1";"-0.2";"95";"Ветер, дующий с востоко-юго-востока";"3";"";"";"100%.";"Дождь незамерзающий умеренный. ";"Осадки";"Осадки";"";"";"";"";"200-300";"";"";"";"8.4";"7.0";"24";"";"";"";"";
"21.09.2016 08:00";"9.2";"708.8";"759.4";"0.1";"98";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.9";"";"";"";"";"";"";
"21.09.2016 07:00";"8.6";"708.7";"759.4";"-0.2";"98";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";
"21.09.2016 06:00";"8.4";"708.6";"759.2";"-0.7";"97";"Ветер, дующий с северо-востока";"2";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1500-2000";"";"";"";"8.0";"";"";"";"";"";"";
"21.09.2016 05:00";"8.6";"708.7";"759.4";"-1.2";"94";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.7";"";"";"";"";"";"";
"21.09.2016 04:00";"8.5";"708.9";"759.5";"-1.8";"95";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.7";"";"";"";"";"";"";
"21.09.2016 03:00";"8.3";"709.3";"760.0";"-1.4";"95";"Ветер, дующий с юга";"2";"";"";"100%.";"Осадки ";"Осадки";"Осадки";"";"";"";"";"2000-2500";"";"";"";"7.5";"0.2";"6";"";"";"";"";
"21.09.2016 02:00";"8.2";"709.9";"760.6";"-1.3";"95";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.4";"";"";"";"";"";"";
"21.09.2016 01:00";"7.9";"710.7";"761.5";"-0.7";"94";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.0";"";"";"";"";"";"";
"21.09.2016 00:00";"7.1";"710.7";"761.5";"-0.7";"94";"Ветер, дующий с юга";"2";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"14.5";"";"";"2500 или более, или облаков нет.";"";"";"";"6.2";"";"";"";"";"";"";
"20.09.2016 23:00";"7.4";"711.2";"762.0";"-0.5";"91";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.0";"";"";"";"";"";"";
"20.09.2016 22:00";"8.8";"711.4";"762.2";"-0.1";"88";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.9";"";"";"";"";"";"";
"20.09.2016 21:00";"8.3";"711.4";"762.3";"0.1";"88";"Ветер, дующий с востока";"3";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"6.4";"Осадков нет";"6";"";"";"";"";
"20.09.2016 20:00";"9.4";"711.7";"762.6";"0.5";"80";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.1";"";"";"";"";"";"";
"20.09.2016 19:00";"10.5";"711.5";"762.4";"0.6";"73";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.9";"";"";"";"";"";"";
"20.09.2016 18:00";"11.3";"711.3";"762.1";"0.2";"68";"Ветер, дующий с северо-северо-запада";"3";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"5.6";"";"";"";"";"";"";
"20.09.2016 17:00";"12.2";"711.2";"762.0";"-0.1";"62";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"20.09.2016 16:00";"13.0";"710.9";"761.7";"-1.0";"57";"Ветер, дующий с северо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"20.09.2016 15:00";"14.0";"711.1";"761.9";"-1.1";"55";"Ветер, дующий с северо-северо-запада";"5";"";"";"10%  или менее, но не 0";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"5.1";"Осадков нет";"6";"";"";"";"";
"20.09.2016 14:00";"13.8";"711.3";"762.1";"-1.2";"52";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.9";"";"";"";"";"";"";
"20.09.2016 13:00";"13.4";"711.9";"762.7";"-0.7";"53";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"20.09.2016 12:00";"12.6";"712.2";"763.0";"-0.7";"53";"Ветер, дующий с севера";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"1.8";"";"";"";"";"";"";"";"3.3";"";"";"";"";"";"";
"20.09.2016 11:00";"12.2";"712.5";"763.4";"-0.4";"58";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"20.09.2016 10:00";"10.8";"712.6";"763.5";"0.4";"61";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.4";"";"";"";"";"";"";
"20.09.2016 09:00";"8.7";"712.9";"763.8";"0.9";"66";"Ветер, дующий с юго-юго-запада";"3";"";"";"10%  или менее, но не 0";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"2.7";"Осадков нет";"24";"";"";"";"";
"20.09.2016 08:00";"7.0";"712.9";"763.9";"1.7";"75";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.9";"";"";"";"";"";"";
"20.09.2016 07:00";"5.9";"712.2";"763.0";"1.1";"78";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.4";"";"";"";"";"";"";
"20.09.2016 06:00";"4.4";"712.0";"762.8";"0.8";"81";"Ветер, дующий с севера";"4";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"1.3";"";"";"";"";"";"";
"20.09.2016 05:00";"3.7";"711.2";"762.0";"-0.8";"83";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.1";"";"";"";"";"";"";
"20.09.2016 04:00";"4.3";"711.1";"761.8";"0.8";"83";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"20.09.2016 03:00";"4.5";"711.2";"762.0";"0.2";"87";"Ветер, дующий с севера";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"2.5";"Осадков нет";"6";"";"";"";"";
"20.09.2016 02:00";"3.6";"712.0";"762.8";"1.0";"92";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.4";"";"";"";"";"";"";
"20.09.2016 01:00";"4.6";"710.3";"761.1";"-0.7";"89";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.9";"";"";"";"";"";"";
"20.09.2016 00:00";"5.4";"711.0";"761.8";"0.5";"88";"Ветер, дующий с северо-северо-востока";"5";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"14.6";"";"";"";"";"";"";"3.6";"";"";"";"";"";"";
"19.09.2016 23:00";"6.1";"711.0";"761.8";"1.1";"85";"Ветер, дующий с северо-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"19.09.2016 22:00";"6.7";"711.0";"761.8";"1.8";"84";"Ветер, дующий с севера";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"19.09.2016 21:00";"6.8";"710.5";"761.2";"2.0";"84";"Ветер, дующий с севера";"4";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"4.3";"Осадков нет";"6";"";"";"";"";
"19.09.2016 20:00";"7.4";"709.9";"760.6";"1.9";"82";"Ветер, дующий с севера";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.5";"";"";"";"";"";"";
"19.09.2016 19:00";"8.2";"709.2";"759.9";"1.8";"78";"Ветер, дующий с севера";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"19.09.2016 18:00";"9.2";"708.5";"759.1";"1.4";"75";"Ветер, дующий с севера";"5";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"19.09.2016 17:00";"11.0";"708.0";"758.5";"1.0";"70";"Ветер, дующий с севера";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"19.09.2016 16:00";"12.0";"707.4";"757.9";"0.1";"67";"Ветер, дующий с северо-северо-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.1";"";"";"";"";"";"";
"19.09.2016 15:00";"13.4";"707.1";"757.6";"-0.5";"68";"Ветер, дующий с севера";"9";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"7.6";"Осадков нет";"6";"";"";"";"";
"19.09.2016 14:00";"13.3";"707.0";"757.5";"-1.1";"71";"Ветер, дующий с северо-северо-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.0";"";"";"";"";"";"";
"19.09.2016 13:00";"14.1";"707.3";"757.9";"-0.9";"68";"Ветер, дующий с северо-северо-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";
"19.09.2016 12:00";"12.9";"707.6";"758.2";"-0.2";"71";"Ветер, дующий с севера";"8";"";"";"70 – 80%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"6.4";"";"";"";"1000-1500";"";"";"";"7.8";"";"";"";"";"";"";
"19.09.2016 11:00";"12.4";"708.1";"758.8";"0.7";"76";"Ветер, дующий с северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";
"19.09.2016 10:00";"10.3";"708.2";"758.8";"1.2";"84";"Ветер, дующий с северо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.7";"";"";"";"";"";"";
"19.09.2016 09:00";"9.3";"707.8";"758.4";"1.5";"92";"Ветер, дующий с северо-запада";"6";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"200-300";"";"";"";"8.1";"7.0";"24";"";"";"";"";
"19.09.2016 08:00";"9.0";"707.4";"757.9";"1.7";"80";"Ветер, дующий с северо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"19.09.2016 07:00";"7.9";"707.0";"757.5";"1.9";"82";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"19.09.2016 06:00";"7.0";"706.3";"756.7";"1.6";"93";"Ветер, дующий с востока";"2";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"300-600";"";"";"";"5.9";"";"";"";"";"";"";
"19.09.2016 05:00";"7.6";"705.7";"756.1";"1.2";"83";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.9";"";"";"";"";"";"";
"19.09.2016 04:00";"6.6";"705.1";"755.5";"1.1";"91";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"19.09.2016 03:00";"7.4";"704.7";"755.0";"0.4";"87";"Ветер, дующий с северо-запада";"2";"";"";"50%.";"Никаких особых явлений погоды не наблюдалось. ";"Осадки";"Осадки";"";"";"";"";"600-1000";"";"";"";"5.4";"0.2";"6";"";"";"";"";
"19.09.2016 02:00";"6.8";"704.5";"754.9";"0.6";"86";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"19.09.2016 01:00";"8.1";"704.0";"754.3";"0.2";"88";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.2";"";"";"";"";"";"";
"19.09.2016 00:00";"9.6";"704.3";"754.6";"0.7";"91";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";"Осадки ";"";"Осадки";"";"13.1";"";"";"1000-1500";"";"";"";"8.2";"";"";"";"";"";"";
"18.09.2016 23:00";"9.9";"703.9";"754.1";"0.3";"90";"Ветер, дующий с юго-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";
"18.09.2016 22:00";"9.7";"703.8";"754.0";"1.0";"99";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.6";"";"";"";"";"";"";
"18.09.2016 21:00";"9.7";"703.6";"753.9";"1.7";"99";"Ветер, дующий с юга";"4";"";"";"100%.";"Дождь незамерзающий слабый. ";"Осадки";"Осадки";"";"";"";"";"600-1000";"";"";"6.0";"9.6";"4.0";"6";"";"";"";"";
"18.09.2016 20:00";"10.4";"703.6";"753.8";"0.3";"98";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"18.09.2016 19:00";"9.9";"702.8";"753.0";"-0.7";"97";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"18.09.2016 18:00";"10.2";"701.9";"752.1";"-2.0";"99";"Ветер, дующий с юго-востока";"4";"";"";"100%.";"Дождь незамерзающий слабый. ";"";"Осадки";"";"";"";"";"300-600";"";"";"";"10.1";"";"";"";"";"";"";
"18.09.2016 17:00";"10.7";"703.3";"753.6";"-1.2";"98";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.4";"";"";"";"";"";"";
"18.09.2016 16:00";"10.9";"703.5";"753.7";"-1.8";"97";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.4";"";"";"";"";"";"";
"18.09.2016 15:00";"11.0";"703.9";"754.1";"-2.6";"91";"Ветер, дующий с юго-востока";"3";"";"";"100%.";"Дождь незамерзающий слабый. ";"Осадки";"Осадки";"";"";"";"";"600-1000";"";"";"";"9.6";"2.0";"6";"";"";"";"";
"18.09.2016 14:00";"11.9";"704.5";"754.9";"-2.9";"82";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.9";"";"";"";"";"";"";
"18.09.2016 13:00";"12.8";"705.3";"755.7";"-3.0";"71";"Ветер, дующий с востоко-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.7";"";"";"";"";"";"";
"18.09.2016 12:00";"12.4";"706.5";"757.0";"-2.2";"74";"Ветер, дующий с северо-северо-востока";"2";"";"";"100%.";"Дождь (незамерзающий). ";"";"Осадки";"4.4";"";"";"";"600-1000";"";"";"";"7.9";"";"";"";"";"";"";
"18.09.2016 11:00";"11.6";"707.4";"757.9";"-1.9";"82";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.6";"";"";"";"";"";"";
"18.09.2016 10:00";"10.8";"708.3";"758.9";"-1.3";"83";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.0";"";"";"";"";"";"";
"18.09.2016 09:00";"10.4";"708.7";"759.3";"-1.0";"84";"Ветер, дующий с юго-запада";"1";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2000-2500";"";"";"";"7.8";"Осадков нет";"24";"";"";"";"";
"18.09.2016 08:00";"8.2";"709.3";"760.0";"-0.6";"89";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"18.09.2016 07:00";"7.1";"709.6";"760.3";"-0.9";"93";"Ветер, дующий с северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.0";"";"";"";"";"";"";
"18.09.2016 06:00";"6.2";"709.7";"760.4";"-1.0";"96";"Штиль, безветрие";"0";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1000-1500";"";"";"";"5.6";"";"";"";"";"";"";
"18.09.2016 05:00";"6.2";"709.9";"760.6";"-1.6";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"18.09.2016 04:00";"6.0";"710.5";"761.3";"-1.7";"94";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"18.09.2016 03:00";"6.2";"710.7";"761.5";"-1.7";"93";"Штиль, безветрие";"0";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1500-2000";"";"";"";"5.2";"Осадков нет";"6";"";"";"";"";
"18.09.2016 02:00";"6.6";"711.5";"762.4";"-1.1";"92";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"18.09.2016 01:00";"5.8";"712.2";"763.0";"-1.0";"95";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"18.09.2016 00:00";"5.2";"712.4";"763.3";"-0.7";"90";"Штиль, безветрие";"0";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"17.0";"";"";"1500-2000";"";"";"";"3.7";"";"";"";"";"";"";
"17.09.2016 23:00";"6.0";"712.6";"763.6";"-0.6";"91";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"17.09.2016 22:00";"5.3";"713.2";"764.1";"-0.1";"89";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.6";"";"";"";"";"";"";
"17.09.2016 21:00";"7.1";"713.1";"764.0";"-0.2";"83";"Штиль, безветрие";"0";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"4.4";"Осадков нет";"6";"";"";"";"";
"17.09.2016 20:00";"7.1";"713.2";"764.1";"0.2";"82";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"17.09.2016 19:00";"11.8";"713.3";"764.2";"0.3";"64";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"17.09.2016 18:00";"13.2";"713.3";"764.2";"0.4";"58";"Ветер, дующий с северо-северо-запада";"5";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2000-2500";"";"";"";"5.1";"";"";"";"";"";"";
"17.09.2016 17:00";"14.3";"713.0";"763.9";"0.1";"54";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"17.09.2016 16:00";"15.0";"713.0";"763.9";"-0.2";"52";"Ветер, дующий с северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"17.09.2016 15:00";"15.5";"712.9";"763.9";"-2.1";"50";"Ветер, дующий с северо-запада";"4";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1000-1500";"";"";"";"5.1";"Осадков нет";"6";"";"";"";"";
"17.09.2016 14:00";"15.5";"712.9";"763.8";"-2.7";"50";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"17.09.2016 13:00";"15.1";"713.2";"764.2";"-2.6";"43";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.6";"";"";"";"";"";"";
"17.09.2016 12:00";"15.8";"715.0";"766.0";"-0.8";"51";"Ветер, дующий с запада";"5";"";"";"70 – 80%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"0.4";"";"";"";"1500-2000";"";"";"";"5.7";"";"";"";"";"";"";
"17.09.2016 11:00";"15.9";"715.6";"766.8";"-0.6";"55";"Ветер, дующий с северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.9";"";"";"";"";"";"";
"17.09.2016 10:00";"12.5";"715.8";"766.9";"-0.4";"64";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.9";"";"";"";"";"";"";
"17.09.2016 09:00";"9.6";"715.8";"766.9";"-0.1";"72";"Ветер, дующий с северо-востока";"1";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"4.8";"Осадков нет";"24";"";"";"";"";
"17.09.2016 08:00";"7.0";"716.2";"767.3";"0.9";"86";"Ветер, дующий с востоко-юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"17.09.2016 07:00";"3.5";"716.2";"767.4";"1.6";"97";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.1";"";"";"";"";"";"";
"17.09.2016 06:00";"0.6";"715.9";"767.1";"1.4";"99";"Ветер, дующий с юго-востока";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";
"17.09.2016 05:00";"1.0";"715.3";"766.4";"0.9";"98";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";
