# Метеостанция Канберра (аэропорт), Австралия, WMO_ID=94926, выборка с 01.01.2013 по 30.07.2013, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=94926&lang=ru
#
"Местное время в Канберре (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"28.07.2013 22:00";"8.0";"716.8";"768.9";"-0.3";"82";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"28.07.2013 21:00";"7.7";"717.5";"769.6";"0.1";"82";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"Осадков нет";"12";"";"";"";"";
"28.07.2013 19:00";"9.1";"717.1";"769.3";"0.0";"81";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.0";"";"";"";"";"";"";
"28.07.2013 18:00";"9.7";"717.4";"769.5";"-0.3";"76";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"28.07.2013 16:00";"12.7";"717.1";"769.3";"-1.4";"61";"Ветер, дующий с северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"28.07.2013 15:00";"13.3";"717.7";"769.9";"-2.0";"58";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"Осадков нет";"6";"";"";"";"";
"28.07.2013 13:00";"13.2";"718.5";"770.8";"-2.1";"46";"Ветер, дующий с северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"28.07.2013 12:00";"11.2";"719.7";"772.0";"-1.3";"52";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"-2.9";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"28.07.2013 10:00";"6.8";"720.6";"773.0";"0.5";"70";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"28.07.2013 09:00";"2.3";"721.0";"773.3";"1.0";"79";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.0";"Осадков нет";"24";"";"";"";"";
"28.07.2013 07:00";"-1.8";"720.1";"772.6";"0.9";"90";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.2";"";"";"";"";"";"";
"28.07.2013 06:00";"-2.4";"720.0";"772.3";"0.2";"88";"Ветер, дующий с востоко-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.1";"";"";"";"";"";"";
"28.07.2013 04:00";"-2.0";"719.2";"771.6";"-0.9";"86";"Ветер, дующий с северо-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.0";"";"";"";"";"";"";
"28.07.2013 03:00";"-0.2";"719.8";"772.1";"-0.4";"80";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.2";"Осадков нет";"18";"";"";"";"";
"28.07.2013 01:00";"0.3";"720.1";"772.6";"-0.1";"84";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.1";"";"";"";"";"";"";
"28.07.2013 00:00";"0.7";"720.2";"772.5";"-0.2";"81";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"15.3";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"27.07.2013 22:00";"1.4";"720.2";"772.6";"0.7";"76";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.4";"";"";"";"";"";"";
"27.07.2013 21:00";"0.4";"720.4";"772.6";"1.0";"78";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.1";"Осадков нет";"12";"";"";"";"";
"27.07.2013 19:00";"2.7";"719.5";"772.0";"0.5";"70";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"27.07.2013 18:00";"3.8";"719.4";"771.6";"0.2";"63";"Ветер, дующий с востоко-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.6";"";"";"";"";"";"";
"27.07.2013 16:00";"14.3";"719.0";"771.4";"-0.6";"28";"Ветер, дующий с северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.9";"";"";"";"";"";"";
"27.07.2013 15:00";"14.8";"719.2";"771.4";"-1.4";"31";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.1";"Осадков нет";"6";"";"";"";"";
"27.07.2013 13:00";"12.8";"719.6";"772.0";"-1.7";"48";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.1";"";"";"";"";"";"";
"27.07.2013 12:00";"10.5";"720.6";"772.9";"-1.0";"60";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"-4.7";"";"";"";"";"";"";"";"3.1";"";"";"";"";"";"";
"27.07.2013 10:00";"3.8";"721.3";"773.8";"";"90";"Ветер, дующий с северо-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.3";"";"";"";"";"";"";
"27.07.2013 09:00";"0.0";"721.6";"773.9";"0.8";"99";"Ветер, дующий с севера";"2";"";"";"40%.";" ";"";"";"";"";"";"";"Менее 50";"";"";"1.6";"-0.1";"Осадков нет";"24";"";"";"";"";
"27.07.2013 06:00";"-3.6";"720.8";"773.2";"0.4";"98";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"0.4";"-3.9";"";"";"";"";"";"";
"27.07.2013 04:00";"-2.9";"720.1";"772.6";"0.3";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"27.07.2013 03:00";"-3.8";"720.4";"772.6";"0.3";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"0.3";"-4.2";"Осадков нет";"18";"";"";"";"";
"27.07.2013 01:00";"-1.9";"719.8";"772.2";"0.4";"98";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"27.07.2013 00:00";"-2.1";"720.1";"772.3";"0.8";"94";"Ветер, дующий с северо-востока";"2";"";"";"";" ";"";"";"";"13.4";"";"";"";"";"";"6.0";"-2.9";"";"";"";"";"";"";
"26.07.2013 22:00";"0.3";"719.4";"771.7";"1.1";"94";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.5";"";"";"";"";"";"";
"26.07.2013 21:00";"1.5";"719.3";"771.5";"1.0";"90";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.0";"Осадков нет";"12";"";"";"";"";
"26.07.2013 19:00";"5.6";"718.3";"770.6";"1.2";"80";"Ветер, дующий с северо-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.4";"";"";"";"";"";"";
"26.07.2013 18:00";"6.5";"718.3";"770.5";"1.0";"73";"Ветер, дующий с северо-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.0";"";"";"";"";"";"";
"26.07.2013 16:00";"11.6";"717.1";"769.3";"-0.3";"56";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.1";"";"";"";"";"";"";
"26.07.2013 15:00";"12.7";"717.3";"769.3";"-1.0";"51";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"Осадков нет";"6";"";"";"";"";
"26.07.2013 13:00";"11.6";"717.4";"769.6";"-1.4";"54";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.6";"";"";"";"";"";"";
"26.07.2013 12:00";"10.3";"718.3";"770.5";"-0.5";"64";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"-3.1";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"26.07.2013 10:00";"4.7";"718.8";"771.1";"0.5";"88";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.9";"";"";"";"";"";"";
"26.07.2013 09:00";"2.3";"718.8";"771.0";"0.7";"98";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"200-300";"";"";"";"2.0";"0.2";"24";"";"";"";"";
"26.07.2013 07:00";"-2.1";"718.3";"770.6";"0.5";"96";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.6";"";"";"";"";"";"";
"26.07.2013 06:00";"-1.9";"718.1";"770.2";"-0.1";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.3";"";"";"";"";"";"";
"26.07.2013 04:00";"-2.1";"717.8";"770.0";"-0.6";"95";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.8";"";"";"";"";"";"";
"26.07.2013 03:00";"-1.8";"718.2";"770.3";"-0.9";"97";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.2";"0.2";"18";"";"";"";"";
"26.07.2013 01:00";"-1.1";"718.4";"770.7";"-0.8";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.1";"";"";"";"";"";"";
"26.07.2013 00:00";"-0.8";"719.1";"771.3";"-0.1";"96";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"13.3";"";"";"";"";"";"";"-1.4";"";"";"";"";"";"";
"25.07.2013 22:00";"1.1";"719.2";"771.5";"0.3";"87";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.8";"";"";"";"";"";"";
"25.07.2013 21:00";"0.9";"719.2";"771.4";"0.3";"83";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.7";"0.2";"12";"";"";"";"";
"25.07.2013 19:00";"6.3";"718.9";"771.3";"0.6";"72";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.6";"";"";"";"";"";"";
"25.07.2013 18:00";"7.4";"718.9";"771.1";"0.3";"67";"Ветер, дующий с северо-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.7";"";"";"";"";"";"";
"25.07.2013 16:00";"10.6";"718.3";"770.6";"-0.6";"59";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.9";"";"";"";"";"";"";
"25.07.2013 15:00";"11.7";"718.6";"770.8";"-1.8";"52";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.2";"0.2";"6";"";"";"";"";
"25.07.2013 13:00";"10.4";"718.9";"771.3";"-2.1";"63";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"25.07.2013 12:00";"8.7";"720.4";"772.7";"-0.9";"70";"Ветер, дующий с севера";"5";"";"";"";" ";"";"";"-6.0";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"25.07.2013 10:00";"3.8";"721.0";"773.5";"0.4";"85";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"";"";
"25.07.2013 09:00";"0.5";"721.3";"773.7";"0.7";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.1";"Осадков нет";"24";"";"";"";"";
"25.07.2013 07:00";"-5.0";"720.6";"773.0";"0.4";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.4";"";"";"";"";"";"";
"25.07.2013 06:00";"-5.0";"720.6";"772.9";"0.1";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"0.4";"-5.4";"";"";"";"";"";"";
"25.07.2013 04:00";"-4.8";"720.2";"772.6";"-0.2";"96";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.3";"";"";"";"";"";"";
"25.07.2013 03:00";"-3.7";"720.5";"772.8";"-0.1";"98";"Ветер, дующий с востоко-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"0.4";"-4.0";"Осадков нет";"18";"";"";"";"";
"25.07.2013 01:00";"-2.6";"720.4";"772.9";"0.0";"94";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.4";"";"";"";"";"";"";
"25.07.2013 00:00";"-1.0";"720.6";"772.9";"0.2";"94";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"14.1";"";"";"";"";"";"";"-1.8";"";"";"";"";"";"";
"24.07.2013 22:00";"-0.1";"720.4";"772.8";"0.9";"91";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.4";"";"";"";"";"";"";
"24.07.2013 21:00";"0.9";"720.4";"772.7";"1.0";"95";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"Осадков нет";"12";"";"";"";"";
"24.07.2013 19:00";"2.6";"719.5";"772.0";"0.9";"90";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.1";"";"";"";"";"";"";
"24.07.2013 18:00";"6.3";"719.4";"771.6";"0.5";"74";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.0";"";"";"";"";"";"";
"24.07.2013 16:00";"13.2";"718.6";"770.9";"-0.4";"42";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";
"24.07.2013 15:00";"14.0";"718.9";"771.1";"-1.0";"39";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.3";"Осадков нет";"6";"";"";"";"";
"24.07.2013 13:00";"12.8";"719.0";"771.4";"-1.4";"46";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"";"";
"24.07.2013 12:00";"12.2";"719.9";"772.2";"-0.4";"47";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"0.9";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"24.07.2013 10:00";"8.5";"720.4";"772.8";"0.9";"58";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";
"24.07.2013 09:00";"7.3";"720.3";"772.6";"1.2";"66";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.4";"Осадков нет";"24";"";"";"";"";
"24.07.2013 07:00";"3.2";"719.5";"771.8";"1.5";"79";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.1";"";"";"";"";"";"";
"24.07.2013 06:00";"1.3";"719.1";"771.3";"0.7";"85";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.9";"";"";"";"";"";"";
"24.07.2013 04:00";"5.4";"718.0";"770.2";"0.4";"74";"Ветер, дующий с юга";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
"24.07.2013 03:00";"5.7";"718.4";"770.5";"0.8";"75";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.6";"Осадков нет";"18";"";"";"";"";
"24.07.2013 01:00";"1.8";"717.6";"769.8";"0.5";"89";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";
"24.07.2013 00:00";"3.1";"717.6";"769.7";"0.4";"86";"Ветер, дующий с востока";"2";"";"";"40%.";" ";"";"";"";"13.7";"";"";"1000-1500";"";"";"";"1.0";"";"";"";"";"";"";
"23.07.2013 22:00";"4.0";"717.1";"769.3";"";"77";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.3";"";"";"";"";"";"";
"23.07.2013 21:00";"5.9";"717.2";"769.3";"1.6";"79";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"2.5";"Осадков нет";"12";"";"";"";"";
"23.07.2013 18:00";"8.0";"715.6";"767.5";"1.9";"66";"Ветер, дующий с юга";"4";"";"";"20–30%.";" ";"";"";"";"";"";"";"1500-2000";"";"";"";"2.0";"";"";"";"";"";"";
"23.07.2013 16:00";"10.6";"714.0";"766.0";"0.5";"53";"Ветер, дующий с юга";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.4";"";"";"";"";"";"";
"23.07.2013 15:00";"11.8";"713.7";"765.5";"-0.4";"49";"Ветер, дующий с востока";"3";"";"";"50%.";" ";"";"";"";"";"";"";"1500-2000";"";"";"";"1.2";"Осадков нет";"6";"";"";"";"";
"23.07.2013 13:00";"12.2";"713.5";"765.4";"-0.6";"49";"Ветер, дующий с западо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"23.07.2013 12:00";"11.4";"714.1";"766.0";"-0.3";"53";"Ветер, дующий с западо-северо-запада";"5";"";"";"20–30%.";" ";"";"";"2.7";"";"";"";"1500-2000";"";"";"";"2.2";"";"";"";"";"";"";
"23.07.2013 10:00";"8.8";"714.1";"766.1";"0.9";"59";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"23.07.2013 09:00";"6.8";"714.4";"766.2";"1.2";"75";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.7";"Осадков нет";"24";"";"";"";"";
"23.07.2013 07:00";"3.1";"713.2";"765.1";"0.5";"90";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.6";"";"";"";"";"";"";
"23.07.2013 06:00";"3.3";"713.2";"764.9";"0.1";"90";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"23.07.2013 04:00";"3.7";"712.7";"764.5";"-0.2";"92";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"23.07.2013 03:00";"4.4";"713.1";"764.8";"-0.3";"91";"Ветер, дующий с севера";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.1";"Осадков нет";"18";"";"";"";"";
"23.07.2013 01:00";"4.8";"712.9";"764.8";"-0.2";"90";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.3";"";"";"";"";"";"";
"23.07.2013 00:00";"5.0";"713.4";"765.1";"0.2";"89";"Ветер, дующий с северо-северо-запада";"4";"";"";"100%.";" ";"";"";"";"10.0";"";"";"600-1000";"";"";"";"3.3";"";"";"";"";"";"";
"22.07.2013 22:00";"5.1";"713.1";"765.0";"0.3";"85";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
