# Метеостанция Канберра (аэропорт), Австралия, WMO_ID=94926, выборка с 01.01.2019 по 30.07.2019, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=94926&lang=ru
#
"Местное время в Канберре (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"30.07.2019 12:00";"11.2";"717.8";"769.9";"0.0";"47";"Ветер, дующий с юга";"5";"";"";"20–30%.";"Никаких особых явлений погоды не наблюдалось. ";"";"Осадки";"-1.4";"";"";"";"1000-1500";"";"";"";"0.3";"";"";"";"";"";"";
"30.07.2019 11:00";"10.0";"718.2";"770.3";"0.8";"54";"Ветер, дующий с юго-юго-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.1";"";"";"";"";"";"";
"30.07.2019 10:00";"8.9";"718.2";"770.3";"1.3";"64";"Ветер, дующий с юго-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.3";"";"";"";"";"";"";
"30.07.2019 09:00";"6.5";"717.8";"769.9";"1.4";"80";"Ветер, дующий с юго-востока";"4";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"3.3";"0.2";"24";"";"";"";"";
"30.07.2019 08:00";"2.9";"717.4";"769.5";"1.5";"99";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"30.07.2019 07:00";"1.7";"716.9";"769.0";"1.3";"99";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.6";"";"";"";"";"";"";
"30.07.2019 06:00";"-1.0";"716.4";"768.4";"1.1";"99";"Ветер, дующий с юга";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"Менее 50";"";"";"1.0";"-1.1";"";"";"";"";"";"";
"30.07.2019 05:00";"-0.6";"715.9";"767.9";"0.6";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.7";"";"";"";"";"";"";
"30.07.2019 04:00";"0.5";"715.6";"767.5";"0.3";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";
"30.07.2019 03:00";"2.3";"715.3";"767.2";"-0.2";"99";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"";"";"Менее 50";"";"";"0.3";"2.2";"Осадков нет";"6";"";"";"";"";
"30.07.2019 02:00";"3.4";"715.3";"767.2";"-0.1";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.3";"";"";"";"";"";"";
"30.07.2019 01:00";"5.1";"715.3";"767.2";"0.0";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"30.07.2019 00:00";"4.4";"715.5";"767.4";"0.2";"99";"Штиль, безветрие";"0";"";"";"20–30%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"14.2";"";"";"1000-1500";"";"";"";"4.3";"";"";"";"";"";"";
"29.07.2019 23:00";"5.3";"715.4";"767.3";"0.6";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"29.07.2019 22:00";"5.6";"715.3";"767.2";"0.6";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"29.07.2019 21:00";"7.8";"715.3";"767.2";"1.1";"88";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Осадки ";"Осадки";"Осадки";"";"";"";"";"2000-2500";"";"";"";"5.9";"0.2";"6";"";"";"";"";
"29.07.2019 20:00";"7.9";"714.8";"766.6";"1.0";"91";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"29.07.2019 19:00";"8.2";"714.7";"766.5";"1.1";"95";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.4";"";"";"";"";"";"";
"29.07.2019 18:00";"8.5";"714.2";"766.0";"0.7";"97";"Ветер, дующий с севера";"4";"";"";"100%.";"Ливневый дождь или дождь с перерывами слабый. ";"";"";"";"";"";"";"1500-2000";"";"";"";"8.1";"";"";"";"";"";"";
"29.07.2019 17:00";"9.3";"713.8";"765.7";"0.3";"85";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.9";"";"";"";"";"";"";
"29.07.2019 16:00";"10.1";"713.6";"765.4";"-0.1";"81";"Ветер, дующий с северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.0";"";"";"";"";"";"";
"29.07.2019 15:00";"11.0";"713.5";"765.2";"-0.7";"74";"Ветер, дующий с северо-северо-запада";"6";"";"";"100%.";"Дождь (незамерзающий). ";"";"";"";"";"";"";"1000-1500";"";"";"";"6.4";"Осадков нет";"6";"";"";"";"";
"29.07.2019 14:00";"11.4";"713.5";"765.3";"-1.5";"72";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"29.07.2019 13:00";"13.3";"713.7";"765.4";"-1.8";"64";"Ветер, дующий с северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.6";"";"";"";"";"";"";
"29.07.2019 12:00";"11.7";"714.2";"766.0";"-1.5";"69";"Ветер, дующий с северо-запада";"6";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"-2.4";"";"";"";"2500 или более, или облаков нет.";"";"";"";"6.2";"";"";"";"";"";"";
"29.07.2019 11:00";"10.2";"715.0";"766.9";"-0.3";"72";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"29.07.2019 10:00";"6.2";"715.5";"767.4";"0.4";"81";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"29.07.2019 09:00";"3.3";"715.7";"767.6";"0.7";"89";"Ветер, дующий с севера";"2";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"1.7";"Осадков нет";"24";"";"";"";"";
"29.07.2019 08:00";"2.7";"715.3";"767.2";"0.4";"92";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"";"";
"29.07.2019 07:00";"1.9";"715.1";"767.0";"-0.1";"96";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.3";"";"";"";"";"";"";
"29.07.2019 06:00";"0.5";"715.0";"766.9";"-0.2";"98";"Ветер, дующий с юго-востока";"1";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"0.2";"";"";"";"";"";"";
"29.07.2019 05:00";"-0.2";"714.9";"766.8";"-0.7";"99";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.3";"";"";"";"";"";"";
"29.07.2019 04:00";"-1.2";"715.2";"767.1";"-0.5";"99";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.3";"";"";"";"";"";"";
"29.07.2019 03:00";"-1.3";"715.2";"767.1";"-0.7";"99";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"-1.4";"Осадков нет";"6";"";"";"";"";
"29.07.2019 02:00";"-0.4";"715.6";"767.5";"-0.8";"98";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.7";"";"";"";"";"";"";
"29.07.2019 01:00";"-0.7";"715.7";"767.6";"-0.8";"94";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.5";"";"";"";"";"";"";
"29.07.2019 00:00";"0.2";"715.9";"767.9";"-0.9";"96";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"14.3";"";"";"";"";"";"";"-0.4";"";"";"";"";"";"";
"28.07.2019 23:00";"0.8";"716.4";"768.4";"-0.5";"90";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.6";"";"";"";"";"";"";
"28.07.2019 22:00";"2.4";"716.5";"768.5";"-0.2";"75";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.6";"";"";"";"";"";"";
"28.07.2019 21:00";"5.4";"716.8";"768.7";"0.5";"69";"Ветер, дующий с северо-северо-востока";"1";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"0.2";"Осадков нет";"6";"";"";"";"";
"28.07.2019 20:00";"6.4";"716.9";"769.0";"0.9";"66";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";
"28.07.2019 19:00";"7.9";"716.7";"768.7";"0.9";"63";"Ветер, дующий с северо-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.3";"";"";"";"";"";"";
"28.07.2019 18:00";"8.0";"716.3";"768.3";"0.4";"62";"Ветер, дующий с северо-северо-запада";"4";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
"28.07.2019 17:00";"10.7";"716.0";"768.0";"-0.2";"51";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
"28.07.2019 16:00";"13.3";"715.8";"767.7";"-1.0";"47";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.2";"";"";"";"";"";"";
"28.07.2019 15:00";"13.3";"715.9";"767.9";"-1.7";"51";"Ветер, дующий с севера";"5";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"3.4";"Осадков нет";"6";"";"";"";"";
"28.07.2019 14:00";"13.8";"716.2";"768.2";"-2.1";"46";"Ветер, дующий с северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.4";"";"";"";"";"";"";
"28.07.2019 13:00";"13.3";"716.8";"768.7";"-2.0";"46";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.9";"";"";"";"";"";"";
"28.07.2019 12:00";"12.0";"717.6";"769.6";"-1.3";"48";"Ветер, дующий с западо-северо-запада";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"-3.3";"";"";"";"";"";"";"";"1.3";"";"";"";"";"";"";
"28.07.2019 11:00";"9.2";"718.3";"770.5";"-0.6";"63";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"28.07.2019 10:00";"5.5";"718.8";"770.9";"0.5";"77";"Ветер, дующий с западо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"28.07.2019 09:00";"3.3";"718.9";"771.1";"1.2";"97";"Ветер, дующий с севера";"1";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"2.9";"Осадков нет";"24";"";"";"";"";
"28.07.2019 08:00";"-0.7";"718.9";"771.1";"1.4";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.8";"";"";"";"";"";"";
"28.07.2019 07:00";"-2.3";"718.3";"770.5";"1.1";"99";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.4";"";"";"";"";"";"";
"28.07.2019 06:00";"-1.6";"717.7";"769.8";"0.5";"99";"Ветер, дующий с севера";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"";"";"Менее 50";"";"";"0.5";"-1.7";"";"";"";"";"";"";
"28.07.2019 05:00";"-1.2";"717.5";"769.6";"0.1";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.3";"";"";"";"";"";"";
"28.07.2019 04:00";"-0.9";"717.2";"769.3";"0.1";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.0";"";"";"";"";"";"";
"28.07.2019 03:00";"0.3";"717.2";"769.3";"0.0";"99";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"0.2";"Осадков нет";"6";"";"";"";"";
"28.07.2019 02:00";"0.5";"717.4";"769.4";"0.1";"99";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";
"28.07.2019 01:00";"1.0";"717.1";"769.2";"-0.2";"99";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";
"28.07.2019 00:00";"1.8";"717.2";"769.3";"0.1";"92";"Штиль, безветрие";"0";"";"";"10%  или менее, но не 0";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"16.2";"";"";"2500 или более, или облаков нет.";"";"";"";"0.6";"";"";"";"";"";"";
"27.07.2019 23:00";"5.5";"717.3";"769.3";"0.3";"92";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.3";"";"";"";"";"";"";
"27.07.2019 22:00";"4.0";"717.3";"769.3";"0.7";"89";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.4";"";"";"";"";"";"";
"27.07.2019 21:00";"6.8";"717.1";"769.2";"1.2";"80";"Ветер, дующий с северо-востока";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"3.6";"Осадков нет";"6";"";"";"";"";
"27.07.2019 20:00";"8.1";"717.0";"769.0";"1.3";"71";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"27.07.2019 19:00";"10.0";"716.6";"768.6";"1.3";"67";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"27.07.2019 18:00";"11.3";"715.9";"767.9";"0.6";"59";"Ветер, дующий с западо-северо-запада";"3";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1500-2000";"";"";"";"3.6";"";"";"";"";"";"";
"27.07.2019 17:00";"13.1";"715.7";"767.6";"0.4";"53";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"27.07.2019 16:00";"14.2";"715.3";"767.2";"-0.3";"54";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"27.07.2019 15:00";"15.5";"715.3";"767.2";"-1.2";"48";"Ветер, дующий с северо-запада";"5";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"1000-1500";"";"";"";"4.6";"Осадков нет";"6";"";"";"";"";
"27.07.2019 14:00";"14.8";"715.3";"767.2";"-1.9";"49";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"27.07.2019 13:00";"14.3";"715.6";"767.5";"-1.8";"54";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"27.07.2019 12:00";"12.6";"716.5";"768.5";"-0.9";"64";"Ветер, дующий с северо-запада";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"0.2";"";"";"";"";"";"";"";"6.0";"";"";"";"";"";"";
"27.07.2019 11:00";"9.2";"717.2";"769.3";"0.1";"77";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"27.07.2019 10:00";"8.5";"717.4";"769.4";"0.3";"90";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.0";"";"";"";"";"";"";
"27.07.2019 09:00";"4.4";"717.4";"769.4";"0.7";"100";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"Осадки";"Осадки";"";"";"";"";"Менее 50";"";"";"0.3";"4.4";"0.2";"24";"";"";"";"";
"27.07.2019 08:00";"1.2";"717.1";"769.1";"0.9";"99";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.1";"";"";"";"";"";"";
"27.07.2019 07:00";"0.3";"717.1";"769.1";"0.9";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";
"27.07.2019 06:00";"2.7";"716.7";"768.7";"0.5";"99";"Ветер, дующий с севера";"2";"";"";"90  или более, но не 100%";"Осадки ";"";"Осадки";"";"";"";"";"1500-2000";"";"";"7.0";"2.6";"";"";"";"";"";"";
"27.07.2019 05:00";"2.9";"716.2";"768.1";"0.1";"99";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"27.07.2019 04:00";"3.7";"716.2";"768.2";"0.0";"99";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.6";"";"";"";"";"";"";
"27.07.2019 03:00";"5.0";"716.2";"768.1";"-0.1";"99";"Штиль, безветрие";"0";"";"";"100%.";"Дождь (незамерзающий). ";"";"";"";"";"";"";"2000-2500";"";"";"";"4.9";"Осадков нет";"6";"";"";"";"";
"27.07.2019 02:00";"5.6";"716.1";"768.1";"-0.2";"99";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.5";"";"";"";"";"";"";
"27.07.2019 01:00";"5.3";"716.2";"768.1";"-0.4";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.9";"";"";"";"";"";"";
"27.07.2019 00:00";"4.9";"716.3";"768.3";"-0.1";"98";"Ветер, дующий с северо-востока";"2";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"11.1";"";"";"2500 или более, или облаков нет.";"";"";"";"4.6";"";"";"";"";"";"";
"26.07.2019 23:00";"5.4";"716.3";"768.3";"0.1";"97";"Ветер, дующий с северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"26.07.2019 22:00";"4.9";"716.6";"768.6";"0.7";"92";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"26.07.2019 21:00";"7.0";"716.4";"768.4";"1.1";"89";"Ветер, дующий с северо-северо-востока";"3";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"5.3";"Осадков нет";"6";"";"";"";"";
"26.07.2019 20:00";"6.4";"716.2";"768.1";"1.3";"89";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"26.07.2019 19:00";"7.3";"715.9";"767.8";"1.2";"85";"Ветер, дующий с востоко-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"26.07.2019 18:00";"7.6";"715.3";"767.2";"0.7";"82";"Ветер, дующий с юго-востока";"2";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"4.6";"";"";"";"";"";"";
"26.07.2019 17:00";"9.2";"714.9";"766.8";"0.5";"73";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"26.07.2019 16:00";"10.1";"714.7";"766.6";"0.3";"71";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"26.07.2019 15:00";"11.0";"714.6";"766.4";"-0.4";"68";"Ветер, дующий с западо-северо-запада";"3";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"5.3";"Осадков нет";"6";"";"";"";"";
"26.07.2019 14:00";"10.1";"714.4";"766.2";"-1.1";"69";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.7";"";"";"";"";"";"";
"26.07.2019 13:00";"9.3";"714.4";"766.2";"-1.5";"69";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.9";"";"";"";"";"";"";
"26.07.2019 12:00";"8.7";"715.0";"766.9";"-0.9";"69";"Ветер, дующий с юго-запада";"3";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"-1.8";"";"";"";"2500 или более, или облаков нет.";"";"";"";"3.3";"";"";"";"";"";"";
"26.07.2019 11:00";"7.0";"715.5";"767.4";"-0.3";"75";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.9";"";"";"";"";"";"";
"26.07.2019 10:00";"4.8";"715.9";"767.9";"0.3";"87";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"26.07.2019 09:00";"2.0";"715.9";"767.9";"0.5";"93";"Ветер, дующий с северо-северо-востока";"1";"";"";"90  или более, но не 100%";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"1.0";"Осадков нет";"24";"";"";"";"";
"26.07.2019 08:00";"0.3";"715.8";"767.7";"0.4";"96";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.3";"";"";"";"";"";"";
"26.07.2019 07:00";"-0.3";"715.6";"767.5";"0.0";"99";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.4";"";"";"";"";"";"";
"26.07.2019 06:00";"-0.8";"715.4";"767.3";"-0.2";"97";"Штиль, безветрие";"0";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"-1.2";"";"";"";"";"";"";
"26.07.2019 05:00";"-0.6";"715.4";"767.2";"-0.5";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.7";"";"";"";"";"";"";
"26.07.2019 04:00";"-1.2";"715.6";"767.5";"-0.8";"95";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.9";"";"";"";"";"";"";
"26.07.2019 03:00";"-0.4";"715.6";"767.5";"-1.2";"95";"Штиль, безветрие";"0";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"-1.1";"Осадков нет";"6";"";"";"";"";
"26.07.2019 02:00";"-1.2";"715.9";"767.8";"-1.2";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"26.07.2019 01:00";"-0.6";"716.4";"768.4";"-0.8";"96";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.2";"";"";"";"";"";"";
"26.07.2019 00:00";"-0.4";"716.8";"768.7";"-0.3";"95";"Ветер, дующий с юго-юго-востока";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"15.7";"";"";"";"";"";"";"-1.1";"";"";"";"";"";"";
"25.07.2019 23:00";"-0.1";"717.1";"769.1";"0.0";"90";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.5";"";"";"";"";"";"";
