# Метеостанция Канберра (аэропорт), Австралия, WMO_ID=94926, выборка с 01.01.2015 по 30.07.2015, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=94926&lang=ru
#
"Местное время в Канберре (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"30.07.2015 06:00";"-1.4";"717.7";"769.8";"-1.2";"98";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.7";"";"";"";"";"";"";
"30.07.2015 04:00";"-1.2";"718.1";"770.4";"-1.4";"98";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.5";"";"";"";"";"";"";
"30.07.2015 03:00";"-0.3";"718.9";"771.1";"-1.2";"98";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.6";"Осадков нет";"18";"";"";"";"";
"30.07.2015 01:00";"1.0";"719.5";"771.9";"-1.1";"91";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.3";"";"";"";"";"";"";
"30.07.2015 00:00";"0.9";"720.1";"772.4";"-0.7";"91";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"12.9";"";"";"";"";"";"";"-0.4";"";"";"";"";"";"";
"29.07.2015 22:00";"2.6";"720.6";"773.0";"-0.1";"85";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.3";"";"";"";"";"";"";
"29.07.2015 21:00";"3.3";"720.8";"773.2";"0.0";"85";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"Осадков нет";"12";"";"";"";"";
"29.07.2015 19:00";"6.5";"720.7";"773.2";"0.0";"68";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
"29.07.2015 18:00";"6.9";"720.8";"773.2";"-0.3";"71";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.0";"";"";"";"";"";"";
"29.07.2015 16:00";"10.9";"720.7";"773.2";"-1.3";"49";"Ветер, дующий с северо-северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";
"29.07.2015 15:00";"11.1";"721.1";"773.5";"-2.1";"47";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"Осадков нет";"6";"";"";"";"";
"29.07.2015 13:00";"11.9";"722.0";"774.5";"-2.3";"50";"Ветер, дующий с северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"29.07.2015 12:00";"10.6";"723.2";"775.7";"-1.4";"59";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"-3.3";"";"";"";"";"";"";"";"2.9";"";"";"";"";"";"";
"29.07.2015 10:00";"6.6";"724.3";"777.0";"0.3";"75";"Ветер, дующий с северо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"29.07.2015 09:00";"2.8";"724.6";"777.1";"0.8";"90";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.3";"Осадков нет";"24";"";"";"";"";
"29.07.2015 07:00";"-2.9";"724.0";"776.8";"0.6";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.3";"";"";"";"";"";"";
"29.07.2015 06:00";"-3.3";"723.8";"776.4";"0.3";"97";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.7";"";"";"";"";"";"";
"29.07.2015 04:00";"-1.4";"723.4";"776.0";"0.1";"96";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.0";"";"";"";"";"";"";
"29.07.2015 03:00";"-0.1";"723.5";"776.0";"-0.2";"97";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.5";"Осадков нет";"18";"";"";"";"";
"29.07.2015 01:00";"1.6";"723.3";"775.9";"0.1";"98";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.3";"";"";"";"";"";"";
"29.07.2015 00:00";"1.5";"723.7";"776.2";"0.1";"93";"Ветер, дующий с севера";"3";"";"";"10%  или менее, но не 0";" ";"";"";"";"13.0";"";"";"1000-1500";"";"";"";"0.5";"";"";"";"";"";"";
"28.07.2015 22:00";"1.2";"723.2";"775.8";"0.8";"91";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.1";"";"";"";"";"";"";
"28.07.2015 21:00";"2.4";"723.6";"776.1";"1.3";"93";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.4";"Осадков нет";"12";"";"";"";"";
"28.07.2015 19:00";"6.3";"722.4";"775.0";"0.9";"76";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.4";"";"";"";"";"";"";
"28.07.2015 18:00";"7.4";"722.3";"774.7";"0.5";"71";"Ветер, дующий с северо-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"28.07.2015 16:00";"12.2";"721.5";"774.0";"-0.6";"50";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.1";"";"";"";"";"";"";
"28.07.2015 15:00";"12.3";"721.8";"774.2";"-1.2";"47";"Ветер, дующий с северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.3";"Осадков нет";"6";"";"";"";"";
"28.07.2015 13:00";"11.7";"722.1";"774.6";"-1.5";"50";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.4";"";"";"";"";"";"";
"28.07.2015 12:00";"10.5";"723.0";"775.5";"-0.8";"58";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"-4.1";"";"";"";"";"";"";"";"2.4";"";"";"";"";"";"";
"28.07.2015 10:00";"5.9";"723.6";"776.3";"1.3";"79";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"28.07.2015 09:00";"2.7";"723.8";"776.4";"1.8";"87";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.8";"Осадков нет";"24";"";"";"";"";
"28.07.2015 07:00";"-3.5";"722.3";"774.9";"1.3";"97";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.9";"";"";"";"";"";"";
"28.07.2015 06:00";"-3.5";"722.0";"774.4";"1.1";"96";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.0";"";"";"";"";"";"";
"28.07.2015 04:00";"-2.7";"721.0";"773.5";"0.3";"90";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.1";"";"";"";"";"";"";
"28.07.2015 03:00";"1.2";"720.9";"773.2";"0.1";"88";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.6";"Осадков нет";"18";"";"";"";"";
"28.07.2015 01:00";"1.6";"720.7";"773.1";"0.2";"87";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.3";"";"";"";"";"";"";
"28.07.2015 00:00";"1.5";"720.8";"773.2";"0.3";"86";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"";"11.5";"";"";"";"";"";"";"-0.6";"";"";"";"";"";"";
"27.07.2015 22:00";"3.2";"720.5";"772.9";"0.7";"82";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.3";"";"";"";"";"";"";
"27.07.2015 21:00";"2.8";"720.5";"772.8";"1.2";"81";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.1";"Осадков нет";"12";"";"";"";"";
"27.07.2015 19:00";"3.7";"719.8";"772.3";"2.0";"76";"Ветер, дующий с севера";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.1";"";"";"";"";"";"";
"27.07.2015 18:00";"5.6";"719.3";"771.5";"1.6";"69";"Ветер, дующий с западо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";
"27.07.2015 16:00";"9.5";"717.8";"770.0";"0.9";"42";"Ветер, дующий с западо-юго-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.8";"";"";"";"";"";"";
"27.07.2015 15:00";"10.1";"717.7";"769.8";"0.3";"42";"Ветер, дующий с западо-юго-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.2";"Осадков нет";"6";"";"";"";"";
"27.07.2015 13:00";"10.0";"716.9";"769.1";"-0.5";"43";"Ветер, дующий с северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.0";"";"";"";"";"";"";
"27.07.2015 12:00";"9.2";"717.4";"769.5";"0.3";"46";"Ветер, дующий с западо-северо-запада";"7";"";"";"";" ";"";"";"1.4";"";"";"";"";"";"";"";"-1.8";"";"";"";"";"";"";
"27.07.2015 10:00";"6.7";"717.4";"769.6";"1.5";"55";"Ветер, дующий с западо-северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.9";"";"";"";"";"";"";
"27.07.2015 09:00";"5.6";"717.1";"769.1";"1.9";"58";"Ветер, дующий с западо-северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.2";"Осадков нет";"24";"";"";"";"";
"27.07.2015 07:00";"2.0";"715.9";"768.1";"1.4";"71";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.7";"";"";"";"";"";"";
"27.07.2015 06:00";"3.1";"715.2";"767.1";"0.4";"65";"Ветер, дующий с западо-северо-запада";"10";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"27.07.2015 04:00";"2.7";"714.5";"766.6";"0.3";"67";"Ветер, дующий с севера";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.8";"";"";"";"";"";"";
"27.07.2015 03:00";"2.6";"714.8";"766.7";"0.4";"65";"Ветер, дующий с северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.3";"Осадков нет";"18";"";"";"";"";
"27.07.2015 01:00";"4.0";"714.2";"766.2";"0.1";"64";"Ветер, дующий с западо-северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.2";"";"";"";"";"";"";
"27.07.2015 00:00";"4.8";"714.4";"766.2";"0.3";"61";"Ветер, дующий с западо-северо-запада";"8";"";"";"20–30%.";" ";"";"";"";"11.5";"";"";"1000-1500";"";"";"";"-2.1";"";"";"";"";"";"";
"26.07.2015 22:00";"4.5";"714.1";"766.0";"1.6";"64";"Ветер, дующий с северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.9";"";"";"";"";"";"";
"26.07.2015 21:00";"5.3";"714.1";"766.0";"2.0";"56";"Ветер, дующий с запада";"6";"";"";"50%.";" ";"";"";"";"";"";"";"1500-2000";"";"";"";"-2.8";"Осадков нет";"12";"";"";"";"";
"26.07.2015 19:00";"5.5";"712.5";"764.3";"2.1";"66";"Ветер, дующий с запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.5";"";"";"";"";"";"";
"26.07.2015 18:00";"4.9";"712.1";"763.8";"1.8";"73";"Ветер, дующий с запада";"10";"";"";"20–30%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"0.5";"";"";"";"";"";"";
"26.07.2015 16:00";"8.0";"710.4";"762.1";"1.1";"57";"Ветер, дующий с западо-северо-запада";"10";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.0";"";"";"";"";"";"";
"26.07.2015 15:00";"7.9";"710.3";"761.9";"0.3";"67";"Ветер, дующий с запада";"10";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"";"2.0";"Осадков нет";"6";"";"";"";"";
"26.07.2015 13:00";"9.7";"709.3";"760.9";"-1.1";"77";"Ветер, дующий с северо-запада";"11";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.9";"";"";"";"";"";"";
"26.07.2015 12:00";"10.2";"710.0";"761.5";"-0.8";"78";"Ветер, дующий с северо-запада";"11";"";"";"100%.";" ";"";"";"6.5";"";"";"";"300-600";"";"";"";"6.5";"";"";"";"";"";"";
"26.07.2015 10:00";"9.9";"710.4";"762.1";"-0.2";"72";"Ветер, дующий с северо-запада";"10";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"26.07.2015 09:00";"9.5";"710.8";"762.4";"0.0";"75";"Ветер, дующий с северо-северо-запада";"8";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"5.3";"Осадков нет";"24";"";"";"";"";
"26.07.2015 07:00";"6.8";"710.6";"762.4";"0.0";"84";"Ветер, дующий с северо-северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.3";"";"";"";"";"";"";
"26.07.2015 06:00";"7.0";"710.8";"762.4";"-0.4";"84";"Ветер, дующий с северо-северо-запада";"8";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"4.5";"";"";"";"";"";"";
"26.07.2015 04:00";"7.4";"710.6";"762.4";"-0.8";"77";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.6";"";"";"";"";"";"";
"26.07.2015 03:00";"7.3";"711.2";"762.8";"-1.1";"73";"Ветер, дующий с северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"Осадков нет";"18";"";"";"";"";
"26.07.2015 01:00";"8.0";"711.4";"763.2";"-1.0";"68";"Ветер, дующий с северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.3";"";"";"";"";"";"";
"26.07.2015 00:00";"8.1";"712.3";"764.0";"0.0";"63";"Ветер, дующий с северо-запада";"9";"";"";"10%  или менее, но не 0";" ";"";"";"";"13.4";"";"";"1000-1500";"";"";"";"1.5";"";"";"";"";"";"";
"25.07.2015 22:00";"8.1";"712.4";"764.2";"0.7";"63";"Ветер, дующий с северо-запада";"10";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"";"";
"25.07.2015 21:00";"8.2";"712.3";"763.9";"0.8";"66";"Ветер, дующий с северо-запада";"9";"";"";"50%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"2.2";"Осадков нет";"12";"";"";"";"";
"25.07.2015 19:00";"7.7";"711.7";"763.6";"0.6";"73";"Ветер, дующий с северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"25.07.2015 18:00";"8.4";"711.5";"763.2";"0.3";"68";"Ветер, дующий с северо-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"25.07.2015 16:00";"10.2";"711.1";"762.8";"-0.5";"61";"Ветер, дующий с северо-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.0";"";"";"";"";"";"";
"25.07.2015 15:00";"10.7";"711.2";"762.8";"-0.8";"61";"Ветер, дующий с западо-северо-запада";"7";"";"";"20–30%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"3.3";"Осадков нет";"6";"";"";"";"";
"25.07.2015 13:00";"10.9";"711.6";"763.3";"-0.7";"61";"Ветер, дующий с западо-северо-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"25.07.2015 12:00";"11.6";"712.0";"763.7";"0.0";"58";"Ветер, дующий с западо-северо-запада";"9";"";"";"10%  или менее, но не 0";" ";"";"";"5.2";"";"";"";"1000-1500";"";"";"";"3.6";"";"";"";"";"";"";
"25.07.2015 10:00";"9.7";"712.3";"764.1";"1.4";"72";"Ветер, дующий с западо-северо-запада";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.9";"";"";"";"";"";"";
"25.07.2015 09:00";"8.0";"712.0";"763.6";"0.8";"79";"Ветер, дующий с северо-запада";"8";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"";"";"600-1000";"";"";"";"4.6";"2.0";"24";"";"";"";"";
"25.07.2015 07:00";"6.5";"710.9";"762.7";"0.3";"85";"Ветер, дующий с северо-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"25.07.2015 06:00";"6.5";"711.2";"762.8";"0.7";"88";"Ветер, дующий с северо-запада";"7";"";"";"20–30%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"4.7";"";"";"";"";"";"";
"25.07.2015 04:00";"7.4";"710.6";"762.4";"0.8";"85";"Ветер, дующий с северо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"25.07.2015 03:00";"7.9";"710.5";"762.1";"0.7";"86";"Ветер, дующий с северо-северо-запада";"7";"";"";"100%.";" ";"Осадки";"Осадки";"";"";"";"";"600-1000";"";"";"";"5.7";"2.0";"18";"";"";"";"";
"25.07.2015 01:00";"8.4";"709.8";"761.5";"0.3";"85";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.0";"";"";"";"";"";"";
"25.07.2015 00:00";"8.1";"709.8";"761.3";"-0.2";"88";"Ветер, дующий с северо-запада";"6";"";"";"70 – 80%.";" ";"Осадки";"Осадки";"";"11.6";"";"";"1000-1500";"";"";"";"6.2";"";"";"";"";"";"";
"24.07.2015 22:00";"9.5";"709.5";"761.2";"-0.3";"94";"Ветер, дующий с северо-северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.6";"";"";"";"";"";"";
"24.07.2015 21:00";"9.3";"710.0";"761.5";"0.1";"95";"Ветер, дующий с северо-северо-запада";"7";"";"";"100%.";" ";"Осадки";"Осадки";"";"";"";"";"300-600";"";"";"";"8.5";"0.6";"12";"";"";"";"";
"24.07.2015 19:00";"9.6";"709.8";"761.5";"0.0";"94";"Ветер, дующий с северо-северо-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";
"24.07.2015 18:00";"9.7";"709.9";"761.5";"-0.4";"92";"Ветер, дующий с северо-северо-запада";"8";"";"";"100%.";" ";"";"";"";"";"";"";"300-600";"";"";"";"8.5";"";"";"";"";"";"";
"24.07.2015 16:00";"10.1";"709.8";"761.5";"-1.6";"91";"Ветер, дующий с северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";
"24.07.2015 15:00";"10.0";"710.3";"761.9";"-2.0";"95";"Ветер, дующий с северо-запада";"5";"";"";"100%.";" ";"";"";"";"";"";"";"300-600";"";"";"";"9.2";"0.4";"6";"";"";"";"";
"24.07.2015 13:00";"9.9";"711.4";"763.1";"-2.1";"90";"Ветер, дующий с северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";
"24.07.2015 12:00";"8.5";"712.3";"763.9";"-1.5";"99";"Ветер, дующий с северо-северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"0.5";"";"";"";"100-200";"";"";"";"8.4";"";"";"";"";"";"";
"24.07.2015 10:00";"5.3";"713.5";"765.4";"-0.2";"99";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.2";"";"";"";"";"";"";
"24.07.2015 09:00";"4.4";"713.8";"765.7";"0.0";"99";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"";"";"Менее 50";"";"";"0.1";"4.3";"2.0";"24";"";"";"";"";
"24.07.2015 07:00";"1.9";"713.7";"765.7";"-0.1";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"24.07.2015 06:00";"2.2";"713.8";"765.6";"-0.8";"99";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"";"";"";"100-200";"";"";"0.6";"2.1";"";"";"";"";"";"";
"24.07.2015 04:00";"1.6";"713.8";"765.7";"-1.5";"99";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"";"";
"24.07.2015 03:00";"1.1";"714.6";"766.5";"-1.3";"99";"Ветер, дующий с юга";"2";"";"";"40%.";" ";"Осадки";"Осадки";"";"";"";"";"50-100";"";"";"0.5";"1.0";"2.0";"18";"";"";"";"";
"24.07.2015 01:00";"1.6";"715.3";"767.4";"-0.9";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"";"";
"24.07.2015 00:00";"1.7";"715.9";"767.8";"-0.8";"99";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"10.8";"";"";"Менее 50";"";"";"0.5";"1.6";"";"";"";"";"";"";
"23.07.2015 22:00";"3.5";"716.2";"768.3";"-0.3";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.4";"";"";"";"";"";"";
"23.07.2015 21:00";"3.4";"716.7";"768.7";"0.0";"99";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";" ";"Осадки";"Осадки";"";"";"";"";"Менее 50";"";"";"0.1";"3.3";"2.0";"12";"";"";"";"";
"23.07.2015 19:00";"6.0";"716.5";"768.6";"0.2";"99";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.9";"";"";"";"";"";"";
"23.07.2015 18:00";"8.4";"716.7";"768.7";"-0.1";"99";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"8.3";"";"";"";"";"";"";
"23.07.2015 16:00";"9.6";"716.3";"768.4";"-0.5";"98";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.3";"";"";"";"";"";"";
"23.07.2015 15:00";"9.6";"716.8";"768.9";"-1.0";"96";"Ветер, дующий с северо-северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"300-600";"";"";"6.0";"9.0";"0.4";"6";"";"";"";"";
"23.07.2015 13:00";"10.1";"716.8";"769.0";"-1.6";"86";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.9";"";"";"";"";"";"";
"23.07.2015 12:00";"10.0";"717.8";"769.9";"-1.1";"89";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"5.4";"";"";"";"600-1000";"";"";"";"8.3";"";"";"";"";"";"";
"23.07.2015 10:00";"7.9";"718.4";"770.7";"0.3";"97";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.5";"";"";"";"";"";"";
"23.07.2015 09:00";"7.4";"718.9";"771.1";"1.1";"99";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"600-1000";"";"";"";"7.3";"7.0";"24";"";"";"";"";
"23.07.2015 07:00";"6.6";"718.1";"770.4";"0.9";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
"23.07.2015 06:00";"6.6";"717.8";"769.9";"0.1";"99";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"100-200";"";"";"5.0";"6.5";"";"";"";"";"";"";
"23.07.2015 04:00";"6.6";"717.2";"769.4";"-0.4";"99";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.5";"";"";"";"";"";"";
